1.0033782170322905,1.0076571292049572,0.9967422676583045,1.0008980093700621,1.0031809527963935,0.99254263313046,1.007844850623687,1.0129036801773523,1.0069434003930928,1.0006581031602677,1.012405610315752,1.0096872478137509,1.0181960726110528,1.0070477532442417,1.0042085850444558,1.01620826500246,1.0050417803545393,1.0048154213825968,1.008118854034539,1.0017897300720648,1.012363685407507,0.9999097568098378,1.0127188265501788,1.0027948127280886,1.00343160093974,1.0021177810258883
1.0069034525726006,1.0067270661858896,1.0009144950600475,0.9942368737730206,1.0060501064849745,0.9929978314641487,1.0103137036030538,1.0083546057500807,1.0055892772803126,0.9986317894514567,1.016088819802793,1.0062527260649041,1.015336566601262,1.0061677318697793,1.0096367905079848,1.0033009491048488,1.0021659626835606,1.005108742039544,1.0084830632076047,1.0038506077974079,1.0089460264105536,1.00637910234488,1.0174591442836058,1.0040422123152635,1.0015824793093768,0.9945183662458194
1.0053853102167043,1.0087721175480062,0.997679825058296,0.9977059861914676,1.007356903043947,0.993053589996684,1.0093865992894426,1.0064238722177021,1.0069964809559886,1.0006380225667812,1.0114612173939932,1.0067222580071553,1.017731639514444,1.0061284887284692,1.0006451226758961,1.0139957856333721,1.0045866851192011,1.0023668973897584,1.0071464566623172,1.003462106631172,1.0072451054678555,1.0046741579021135,1.017916993470896,1.0027863674360218,1.0024713580154319,0.9996081703276518
1.0060349678799554,1.0111726477828857,0.9994000291768766,1.0015083855141138,1.0052319878239078,0.9907616624065094,1.013676501534994,1.00239429116389,1.0099104662252165,1.0011219051515754,1.0159070010769318,1.0038111772059042,1.0173827901453318,1.0051856531353363,1.005210318830834,1.0152319062635158,0.9976068326918668,1.0050417047122981,1.0084075273340423,1.0003814262326551,1.0042084977526218,1.0003436724950894,1.0118729743735024,1.00406943291699,1.0029525116569702,1.0012249871276724
1.0090827651197116,1.010003604368242,1.002368275771676,1.004900217106944,1.0065549861068173,0.9922085283802563,1.0053869464262726,1.007200908398145,1.0120878537780742,0.9970776773528776,1.0136743656089409,1.00710459577805,1.0201071794776893,1.0066570474351264,1.0037743363358227,1.0101336642060947,1.0013704316485377,1.0045354854257065,1.0070975558634763,1.002967946501816,1.0084864075443354,1.0013221062267195,1.0173479311493487,1.0041894434955758,1.0024724361230306,1.0017455902388135
1.0070248868033522,1.0105134584036415,1.0008193688910283,1.0014711026527703,1.0069406060490915,0.993244534397897,1.0061872163832324,1.0038825553039996,1.0049852758775866,0.996697892754685,1.0108046834463316,1.0009351185541662,1.0190408813332985,1.0027244529842014,1.0021822829187077,1.0011834701226816,1.003483675725981,1.000679920931044,1.0064774063860011,1.004590854205817,1.0070097596249596,1.003925532748552,1.013452416608768,1.003681488958877,1.0033356230877388,1.0003197870107459
1.0074562629901125,1.0101260496046882,0.9979208278670645,1.0012255576685882,1.0087267630898222,0.9932362420933184,1.0120149220282801,1.0068459838806163,1.0041842836073231,1.002384926709579,1.0141424584504155,0.9986540701138426,1.0179882676019965,1.004004398327945,1.0042412604280118,1.0033925008485125,1.0060068269125275,1.003949247269347,1.00843355842272,1.0056003768242472,1.003128751908678,1.0013524850188191,1.0147339657246157,1.0042290740037638,1.0039413008300209,1.0041049124537034
1.0074128127261912,1.0083899549129294,0.9978682317706703,1.0047240184040427,1.0083832390327232,0.9924439247890519,1.0112637401183902,1.0074123792295397,1.0104802738219623,1.0013627983230258,1.0145280857108714,0.9977055213090932,1.021099606829526,1.0070642510455052,1.0095030163295733,1.0035938715727655,1.0030774157207527,1.0082391864754696,1.0067970148268175,1.0012406395024693,1.0002549354978953,1.0006606558929627,1.0112213462619208,1.0040142496618034,1.0055256684161331,1.0007667699091414
1.0108059104929021,1.0113294752919444,1.0016030158206854,0.9976672519271569,1.0066090348743502,0.9932950986666694,1.010055798362496,1.0084179162590052,1.0045294347264744,0.9999864678137276,1.01594049597256,1.0028820299007548,1.0170839286426536,1.004738384340536,1.0053124039165695,1.000707012554095,1.0034379405332494,1.0061708027387581,1.0093144985334292,1.0042581518836955,1.006053044356409,1.0019823199505575,1.0129789607495183,1.0026321933104987,1.0017800932109,1.0019122974826729
1.0056521114304877,1.01043279677081,0.997354518371121,1.005291376943009,1.005347389687851,0.9920668253911294,1.0079294968422672,1.0114340205869046,1.0072867935345353,1.0007606119936274,1.0129551250748354,1.0003803741923947,1.02012580102659,1.0052223881098625,1.002510962613135,1.004358208495442,0.9997373823469664,1.0050670385548612,1.0107367270419578,0.999647840750252,1.005540760756313,0.999549645505726,1.01410062675731,1.0036802810971353,1.0043905256598171,1.0018865104968473
