1.002919589563075,1.0048635679934053,1.0053572387445973,1.002881851565657,1.0144824037432894,1.0142760415087875,1.0177780854171525,1.0061627986331312,1.001591921271303,1.0078064345614028,1.0152920702113977,1.0106442853044062,1.0254359667966007,1.010021513272218,1.007268140936231,1.0118826337595317,1.005512412153139,1.0039535122753436,1.0080800529766996,1.018644893060635,1.009490152270485,1.0034478343188866,1.0102352288580636,0.9998351572351212,1.0081572688100109,1.0090283322610492,1.0053802488918344
1.0058722704624945,1.0073562597879708,1.0060283263375687,1.0010076699138801,1.0111165485778946,1.0093656077874447,1.0240045423413744,1.0022992209524597,1.0023475872197247,1.003452946650295,1.012161561698362,1.0086358749047237,1.0288028461028065,1.0107871250744482,1.0072711469620246,1.0167683433759225,1.0051214691155,1.0073196875367083,1.0093882708449564,1.017590704336189,1.0061284041614684,1.004888124586004,1.0030243534029297,1.002863888951537,1.0089910475247696,1.0097257475478847,1.0059630378314515
1.0039835927387446,1.0066385117814962,1.0031464433603443,1.001806479428785,1.0077933712041152,1.0121722993668187,1.0226473486341516,1.0031438399100572,1.0002786893019104,1.0028690126808106,1.0201024373388465,1.0138699141281384,1.0260272042940959,1.0102789756481891,1.0082330752159185,1.0109071222176607,1.0052321786482827,1.0063872900270172,1.0099607890240878,1.017420084195816,1.0069140300782493,1.0060102509698867,1.0082721603379328,1.007833854754649,1.007973664688885,1.0131832167293195,1.0058742112644465
1.006206753845632,1.003499642294492,1.0051492408356646,1.00142788399483,1.0107096869644951,1.0116038124125974,1.0220481419416871,1.0038727239084502,1.0007903381211543,1.004973487580735,1.0140857085493415,1.0097597732495966,1.0285151634278507,1.0081921753376857,1.0061679354958397,1.0105565902151499,1.0030629637403217,1.00418110536826,1.0106107492757586,1.020680147592225,1.0061440644787463,1.0063865738425302,1.0075271013286422,1.0108016052955664,1.008809603452128,1.0126667346536913,1.0065046632400174
1.0044535995616015,1.00509259299832,1.0071952076883104,1.0011459512248637,1.0119672592240934,1.0110676645366103,1.0163925380809489,1.0033211360177743,1.001879231762109,1.0057135227103788,1.0125747405676162,1.0105387930409884,1.022811110389936,1.0085546552617504,1.0052661277578139,1.011051139241948,1.0035784550023412,1.006864501350875,1.008652571155831,1.0101413071359842,1.0090125125935052,1.0037625770850975,1.0071059810190433,0.9991602988929399,1.0091854518883145,1.0097619341901263,1.0054040804098112
1.0028042504654413,1.005178477375163,1.0051583979763095,1.0033920156255964,1.0085957136864832,1.0114319046809317,1.0177270488849868,1.0048429276090138,1.0008624937238682,1.002539465787141,1.01072297541636,1.0111960909899753,1.0263406792088752,1.0112444595580812,1.0075927917219203,1.013602686143945,1.0037652773389119,1.0049446434864322,1.0101073758042518,1.0109304252852083,1.0084931120704506,1.0030304580419547,1.011135778443206,1.0002477965226597,1.00750277411941,1.0095053379996868,1.004385824641707
1.0044074639225482,1.0077918162705324,1.0064377813406877,1.001235901203853,1.0091220731164054,1.0131152388058566,1.0226171047632386,1.0050916346490062,0.9989575858122218,1.007372820227627,1.0088289876069318,1.0099869873554193,1.027211663307534,1.0113494771061746,1.0063302608886844,1.0117494859446245,1.0031598345815065,1.0049666686244565,1.012190014397904,1.0186418462724143,1.0056116136912934,1.0046896997986101,1.0069958418611482,1.0032501030630263,1.006928201222711,1.0136996988049478,1.0066909823805643
1.0036606432653707,1.0051273557222804,1.0063226630011528,1.0021971576957385,1.008962742694375,1.0114914766671526,1.0160428433235171,1.00406233224587,0.9999034801677983,1.0022735156624254,1.0149150821920052,1.012644580914595,1.030505133931165,1.009601443079844,1.009249111934094,1.0127657570216713,1.0033258988806806,1.006644249970633,1.0089070236798894,1.022261430678894,1.007981541706035,1.0049668102775569,1.0121982973781944,1.005927176667402,1.0088139235490956,1.0124594838844903,1.0052112617643616
1.003202170352277,1.0029229900499739,1.003588602437195,1.0022038703807377,1.005389188943119,1.0122403816367853,1.017878268239552,1.0003071021865815,1.0002367078603314,1.0040253175708789,1.014462696568734,1.0100843648293432,1.0250292430147667,1.0102620373339803,1.0071629300334615,1.0114587345937047,1.0026685610297832,1.0050988194526018,1.008494921222447,1.0159027836617867,1.0087280168296209,1.0072247475134182,1.0054409361026286,1.0029878840083837,1.0060620217806946,1.0086368585858916,1.005551402520941
1.0055695053312064,1.005503611087498,1.0069322669355087,1.0014399668278289,1.0088489352500674,1.0133824617154754,1.0164927209033485,1.0026488882760132,1.0015971689515004,1.0038171826906666,1.011648857991988,1.0079055438502937,1.0236265419720516,1.0112071952668222,1.008566744078988,1.0093120657411192,1.0042184944887411,1.008230059908375,1.0093799734800413,1.0123441350197258,1.0069296903955274,1.0035744156487758,1.0109219789014097,0.997938642677124,1.0073234900952521,1.0096632433476496,1.005189596748019
