1.0039058661644311,1.0124117616981856,1.005408961687021,1.0096688757365833,1.0031590253098734,1.0149317291497246,1.0073990499720804,1.0134660591787708
1.0041942318656405,1.011861353202846,1.0069481233601896,1.0105340463550347,1.0049192613452678,1.008014825205367,1.009781004031117,1.0150372993722603
1.0049132736141104,1.0108658055965214,1.0094311105876599,1.0122378123852276,1.0045097266607321,1.006136254086337,1.008489057850734,1.019882577188519
1.0041549092700208,1.0115801335617844,1.0055880465357856,1.0099257694014476,1.004446134318413,1.0088892886220737,1.010792990293193,1.0129435535536055
1.0033235172483528,1.0128117853587328,1.007006204932762,1.0034561829679078,1.0058909523359043,1.006817522097027,1.0101963544017196,1.0177528392959216
1.003679293113481,1.0139065869560204,1.002804971183358,1.00606645882699,1.0067151090923605,1.0107907381444476,1.004686651419305,1.0159768166127594
1.0050555839601616,1.0097950655728007,1.0060575392474127,1.0126128180799148,1.003685569904276,1.0084342626000082,1.0081058340281337,1.0182281828931623
1.0068531883313363,1.0113620755513357,1.0043780137738607,1.0085733866599775,1.0066184487320353,1.0090875681177223,1.0103363343608731,1.016387622698103
1.0040350689786093,1.0109695711325282,1.005602566928929,1.0067396973969795,1.008938297379838,1.0099137326829248,1.0107998745534792,1.0143484855433609
1.005343949661371,1.0078205126919786,1.0041747282698572,1.0057829899554156,1.0047920766606293,1.0079283956816225,1.0123832544193128,1.0190001508239288
1.0089653734674664,1.0075092160839587,1.0056582284359774,1.0073154935423654,1.0063437298132165,1.0070285118167557,1.011887587678704,1.0194568778311992
1.0073175694605563,1.0071663386606324,1.0055493254874042,1.0122378123852276,1.0040849298140404,1.0123159650340525,1.0113138993215178,1.0165030455559185
1.0066865354260919,1.008450625149758,1.0036035928062286,1.0060369308195345,1.00585025323682,1.0119854992079713,1.0139574552714312,1.0168443497053732
1.0032598520935403,1.007736297184495,1.0049370489098701,1.0022307706584972,1.002467140625441,1.0112228857631689,1.0139161497097136,1.0194692888911794
1.0028385385690464,1.0047451428204774,1.0035745520199424,1.0065300485440443,1.0035278608953244,1.008037703608711,1.0168419603313623,1.0180184359794973
1.0069037459542756,1.0083949827608851,1.0035600316267994,1.0088686667345343,1.0045046392733468,1.0084520569137203,1.0150176313555108,1.0178546099877592
1.0037148706999939,1.0039481031960786,1.0038310789654705,1.0052367218174856,1.005229591975785,1.0101679371645258,1.0161305867684518,1.0149839318143457
1.003392799916825,1.008396486609233,1.0042618506287158,1.0039611118954002,1.004336755489624,1.0104170575564946,1.0135168626131124,1.0131830870112228
1.006205301755892,1.0063106489506646,1.00794761042154,1.0050447897690236,1.0046369113453706,1.010259450777902,1.012146894816152,1.017045408877052
1.005607972803387,1.0065993878334658,1.0051500146759689,1.0098047045708793,1.001729469454539,1.0096798645598521,1.0152448119449564,1.0194270912872467
1.0062521143697247,1.0070986654849758,1.0031728211429833,1.0122023787762806,1.0026706361208624,1.0075826775866454,1.012146894816152,1.0199756601383703
1.005460044943676,1.0074144736380397,1.0053073189350192,1.0054138898622196,1.0055984275612362,1.01280149559391,1.0115525536781074,1.0127226366859585
1.007205219187358,1.00543089766713,1.0036374737235625,1.0044837576273655,1.0058222726061996,1.0129463921484223,1.0151140109995183,1.0141660429616524
1.0031737168840882,1.0067948881186957,1.0036181131993718,1.0053666450502905,1.0048912807146473,1.0155570721744627,1.0123052328027353,1.018279068239081
1.0045125576397025,1.0090040413417936,1.004392534167004,1.0055467658957702,1.005262659993791,1.008729139798665,1.0144118164503224,1.018637747872508
1.006637850307706,1.0089468951045724,1.0033446457951767,1.007557623203502,1.0060613798133198,1.010208609881582,1.0129592375299274,1.0175170291562985
1.0067033879670717,1.007176865599068,1.0072143305678132,1.0058656683762914,1.005740874408031,1.0094612487056756,1.0137050323942693,1.0154071489596694
1.0045968203446014,1.0064850953590236,1.0033228652054618,1.0053046362346336,1.0074349744074134,1.0065989062428504,1.0144439429983247,1.0171335274029112
1.0069224709998086,1.0064655453305007,1.005941376102268,1.0047465568937213,1.0043978041382506,1.0130455318962468,1.0151254847666618,1.0181934319252177
1.0091470064091372,1.0079814244652063,1.003707655623754,1.0031727140963334,1.0048073388227858,1.011207633494273,1.0129569427764986,1.0173519620585623
