2017/6/1 0:00 UPDATE
DATE,ÉsÅ[ÉNéûãüããóÕ(ñúkW),ó\ëzç≈ëÂìdóÕ(ñúkW),ó\ëzégópó¶(%),é¿ê—ç≈ëÂìdóÕ(ñúkW),é¿ê—ç≈ëÂìdóÕî≠ê∂éûä‘ë—
2017/5/1,1074,950,89,947,19:00Å`20:00
2017/5/2,1039,950,91,928,19:00Å`20:00
2017/5/3,959,870,91,863,19:00Å`20:00
2017/5/4,997,840,84,859,19:00Å`20:00
2017/5/5,1056,860,81,891,19:00Å`20:00
2017/5/6,971,860,89,874,19:00Å`20:00
2017/5/7,1055,870,82,862,19:00Å`20:00
2017/5/8,1130,980,87,958,19:00Å`20:00
2017/5/9,1097,970,88,961,16:00Å`17:00
2017/5/10,1093,970,89,947,19:00Å`20:00
2017/5/11,1131,970,86,975,19:00Å`20:00
2017/5/12,1081,960,89,990,13:00Å`14:00
2017/5/13,1228,925,75,917,19:00Å`20:00
2017/5/14,1163,890,77,876,19:00Å`20:00
2017/5/15,1152,980,85,942,19:00Å`20:00
2017/5/16,1031,940,91,943,19:00Å`20:00
2017/5/17,1105,940,85,942,19:00Å`20:00
2017/5/18,1092,940,86,968,19:00Å`20:00
2017/5/19,1087,980,90,992,14:00Å`15:00
2017/5/20,1033,950,92,967,13:00Å`14:00
2017/5/21,1044,905,87,895,19:00Å`20:00
2017/5/22,1097,980,89,1015,15:00Å`16:00
2017/5/23,1110,990,89,1031,14:00Å`15:00
2017/5/24,1073,980,91,1004,11:00Å`12:00
2017/5/25,1091,990,91,1017,16:00Å`17:00
2017/5/26,1091,970,89,972,14:00Å`15:00
2017/5/27,1071,920,86,906,19:00Å`20:00
2017/5/28,1099,900,82,890,19:00Å`20:00
2017/5/29,1135,1000,88,1048,16:00Å`17:00
2017/5/30,1142,1050,92,1070,16:00Å`17:00
2017/5/31,1170,1010,86,1009,19:00Å`20:00
