stim,N_x,leak_rate,csv_seed,reservoir_seed,RMSE,NRMSE
10-6,400,0.7,116,723,2.213861222907074,1.1297563244700628
10-6,600,0.7,116,723,2.226477492500391,1.1361945375869413
10-6,800,0.7,116,723,2.2130755213258526,1.1293553728108772
10-6,1000,0.7,116,723,2.206896388283468,1.1262020971844995
10-6,1200,0.7,116,723,2.2139705238265783,1.12981210186198
10-6,400,0.9,116,723,2.217889847652649,1.1318121734266895
10-6,600,0.9,116,723,2.228673929621277,1.1373154022115826
10-6,800,0.9,116,723,2.21556631324578,1.1306264497398917
10-6,1000,0.9,116,723,2.2129135189356153,1.1292727013122954
10-6,1200,0.9,116,723,2.2190818940246997,1.1324204870436188
10-6,400,0.1,116,724,2.258063821314595,1.1523133685124767
10-6,600,0.1,116,724,2.252281729112955,1.1493627069416965
10-6,800,0.1,116,724,2.2586215247573724,1.1525979703588511
10-6,1000,0.1,116,724,2.263167255125668,1.1549177036735592
10-6,1200,0.1,116,724,2.260150234172765,1.1533780866156638
10-6,400,0.3,116,724,2.213882010434608,1.1297669325607862
10-6,600,0.3,116,724,2.2315350568197587,1.1387754650710575
10-6,800,0.3,116,724,2.2128308971207544,1.1292305385439554
10-6,1000,0.3,116,724,2.201585041817503,1.12349166204101
10-6,1200,0.3,116,724,2.208552990624352,1.1270474785265547
10-6,400,0.5,116,724,2.2106896131351395,1.1281378191357994
10-6,600,0.5,116,724,2.2264318221177484,1.1361712315173929
10-6,800,0.5,116,724,2.210561464018737,1.1280724233136796
10-6,1000,0.5,116,724,2.2019707303319933,1.1236884828868752
10-6,1200,0.5,116,724,2.209420952796628,1.1274904086178286
10-6,400,0.7,116,724,2.213861222907074,1.1297563244700628
10-6,600,0.7,116,724,2.226477492500391,1.1361945375869413
10-6,800,0.7,116,724,2.2130755213258526,1.1293553728108772
10-6,1000,0.7,116,724,2.206896388283468,1.1262020971844995
10-6,1200,0.7,116,724,2.2139705238265783,1.12981210186198
10-6,400,0.9,116,724,2.217889847652649,1.1318121734266895
10-6,600,0.9,116,724,2.228673929621277,1.1373154022115826
10-6,800,0.9,116,724,2.21556631324578,1.1306264497398917
10-6,1000,0.9,116,724,2.2129135189356153,1.1292727013122954
10-6,1200,0.9,116,724,2.2190818940246997,1.1324204870436188
10-6,400,0.1,116,725,2.258063821314595,1.1523133685124767
10-6,600,0.1,116,725,2.252281729112955,1.1493627069416965
10-6,800,0.1,116,725,2.2586215247573724,1.1525979703588511
10-6,1000,0.1,116,725,2.263167255125668,1.1549177036735592
10-6,1200,0.1,116,725,2.260150234172765,1.1533780866156638
10-6,400,0.3,116,725,2.213882010434608,1.1297669325607862
10-6,600,0.3,116,725,2.2315350568197587,1.1387754650710575
10-6,800,0.3,116,725,2.2128308971207544,1.1292305385439554
10-6,1000,0.3,116,725,2.201585041817503,1.12349166204101
10-6,1200,0.3,116,725,2.208552990624352,1.1270474785265547
10-6,400,0.5,116,725,2.2106896131351395,1.1281378191357994
10-6,600,0.5,116,725,2.2264318221177484,1.1361712315173929
10-6,800,0.5,116,725,2.210561464018737,1.1280724233136796
10-6,1000,0.5,116,725,2.2019707303319933,1.1236884828868752
10-6,1200,0.5,116,725,2.209420952796628,1.1274904086178286
10-6,400,0.7,116,725,2.213861222907074,1.1297563244700628
10-6,600,0.7,116,725,2.226477492500391,1.1361945375869413
10-6,800,0.7,116,725,2.2130755213258526,1.1293553728108772
10-6,1000,0.7,116,725,2.206896388283468,1.1262020971844995
10-6,1200,0.7,116,725,2.2139705238265783,1.12981210186198
10-6,400,0.9,116,725,2.217889847652649,1.1318121734266895
10-6,600,0.9,116,725,2.228673929621277,1.1373154022115826
10-6,800,0.9,116,725,2.21556631324578,1.1306264497398917
10-6,1000,0.9,116,725,2.2129135189356153,1.1292727013122954
10-6,1200,0.9,116,725,2.2190818940246997,1.1324204870436188
10-6,400,0.1,126,721,2.2641615277725933,1.1554250913090118
10-6,600,0.1,126,721,2.2579322236702732,1.1522462128708224
10-6,800,0.1,126,721,2.2664459097500944,1.1565908351053635
10-6,1000,0.1,126,721,2.269235321410807,1.1580143007827208
10-6,1200,0.1,126,721,2.2662522328247974,1.156491999763295
10-6,400,0.3,126,721,2.2223112605931425,1.1340684662696785
10-6,600,0.3,126,721,2.2401684344718404,1.1431811671552965
10-6,800,0.3,126,721,2.220732402566634,1.1332627586569195
10-6,1000,0.3,126,721,2.210075117725849,1.1278242357603734
10-6,1200,0.3,126,721,2.217395993953551,1.1315601547661944
10-6,400,0.5,126,721,2.2183122570557456,1.1320277333225521
10-6,600,0.5,126,721,2.2343073896778973,1.1401902152584722
10-6,800,0.5,126,721,2.2178795572877714,1.1318069221468525
10-6,1000,0.5,126,721,2.209651239491446,1.1276079263046734
10-6,1200,0.5,126,721,2.217489289738737,1.1316077645722065
10-6,400,0.7,126,721,2.221066826822301,1.1334334188202515
10-6,600,0.7,126,721,2.2338952070109377,1.1399798741720408
10-6,800,0.7,126,721,2.2201230166936647,1.1329517827308289
10-6,1000,0.7,126,721,2.2141433521345024,1.129900297938547
10-6,1200,0.7,126,721,2.2215512087880938,1.1336806039570846
10-6,400,0.9,126,721,2.224840935957896,1.13535938582354
10-6,600,0.9,126,721,2.2358050345294167,1.1409544789464159
10-6,800,0.9,126,721,2.2223932814230616,1.1341103223491746
10-6,1000,0.9,126,721,2.219871090004008,1.1328232219303607
10-6,1200,0.9,126,721,2.2263539964454617,1.1361315162703114
10-6,400,0.1,126,722,2.2641615277725933,1.1554250913090118
10-6,600,0.1,126,722,2.2579322236702732,1.1522462128708224
10-6,800,0.1,126,722,2.2664459097500944,1.1565908351053635
10-6,1000,0.1,126,722,2.269235321410807,1.1580143007827208
10-6,1200,0.1,126,722,2.2662522328247974,1.156491999763295
10-6,400,0.3,126,722,2.2223112605931425,1.1340684662696785
10-6,600,0.3,126,722,2.2401684344718404,1.1431811671552965
10-6,800,0.3,126,722,2.220732402566634,1.1332627586569195
10-6,1000,0.3,126,722,2.210075117725849,1.1278242357603734
10-6,1200,0.3,126,722,2.217395993953551,1.1315601547661944
10-6,400,0.5,126,722,2.2183122570557456,1.1320277333225521
10-6,600,0.5,126,722,2.2343073896778973,1.1401902152584722
10-6,800,0.5,126,722,2.2178795572877714,1.1318069221468525
10-6,1000,0.5,126,722,2.209651239491446,1.1276079263046734
10-6,1200,0.5,126,722,2.217489289738737,1.1316077645722065
10-6,400,0.7,126,722,2.221066826822301,1.1334334188202515
10-6,600,0.7,126,722,2.2338952070109377,1.1399798741720408
10-6,800,0.7,126,722,2.2201230166936647,1.1329517827308289
10-6,1000,0.7,126,722,2.2141433521345024,1.129900297938547
10-6,1200,0.7,126,722,2.2215512087880938,1.1336806039570846
10-6,400,0.9,126,722,2.224840935957896,1.13535938582354
10-6,600,0.9,126,722,2.2358050345294167,1.1409544789464159
10-6,800,0.9,126,722,2.2223932814230616,1.1341103223491746
10-6,1000,0.9,126,722,2.219871090004008,1.1328232219303607
10-6,1200,0.9,126,722,2.2263539964454617,1.1361315162703114
10-6,400,0.1,126,723,2.2641615277725933,1.1554250913090118
10-6,600,0.1,126,723,2.2579322236702732,1.1522462128708224
10-6,800,0.1,126,723,2.2664459097500944,1.1565908351053635
10-6,1000,0.1,126,723,2.269235321410807,1.1580143007827208
10-6,1200,0.1,126,723,2.2662522328247974,1.156491999763295
10-6,400,0.3,126,723,2.2223112605931425,1.1340684662696785
10-6,600,0.3,126,723,2.2401684344718404,1.1431811671552965
10-6,800,0.3,126,723,2.220732402566634,1.1332627586569195
10-6,1000,0.3,126,723,2.210075117725849,1.1278242357603734
10-6,1200,0.3,126,723,2.217395993953551,1.1315601547661944
10-6,400,0.5,126,723,2.2183122570557456,1.1320277333225521
10-6,600,0.5,126,723,2.2343073896778973,1.1401902152584722
10-6,800,0.5,126,723,2.2178795572877714,1.1318069221468525
10-6,1000,0.5,126,723,2.209651239491446,1.1276079263046734
10-6,1200,0.5,126,723,2.217489289738737,1.1316077645722065
10-6,400,0.7,126,723,2.221066826822301,1.1334334188202515
10-6,600,0.7,126,723,2.2338952070109377,1.1399798741720408
10-6,800,0.7,126,723,2.2201230166936647,1.1329517827308289
10-6,1000,0.7,126,723,2.2141433521345024,1.129900297938547
10-6,1200,0.7,126,723,2.2215512087880938,1.1336806039570846
10-6,400,0.9,126,723,2.224840935957896,1.13535938582354
10-6,600,0.9,126,723,2.2358050345294167,1.1409544789464159
10-6,800,0.9,126,723,2.2223932814230616,1.1341103223491746
10-6,1000,0.9,126,723,2.219871090004008,1.1328232219303607
10-6,1200,0.9,126,723,2.2263539964454617,1.1361315162703114
10-6,400,0.1,126,724,2.2641615277725933,1.1554250913090118
10-6,600,0.1,126,724,2.2579322236702732,1.1522462128708224
10-6,800,0.1,126,724,2.2664459097500944,1.1565908351053635
10-6,1000,0.1,126,724,2.269235321410807,1.1580143007827208
10-6,1200,0.1,126,724,2.2662522328247974,1.156491999763295
10-6,400,0.3,126,724,2.2223112605931425,1.1340684662696785
10-6,600,0.3,126,724,2.2401684344718404,1.1431811671552965
10-6,800,0.3,126,724,2.220732402566634,1.1332627586569195
10-6,1000,0.3,126,724,2.210075117725849,1.1278242357603734
10-6,1200,0.3,126,724,2.217395993953551,1.1315601547661944
10-6,400,0.5,126,724,2.2183122570557456,1.1320277333225521
10-6,600,0.5,126,724,2.2343073896778973,1.1401902152584722
10-6,800,0.5,126,724,2.2178795572877714,1.1318069221468525
10-6,1000,0.5,126,724,2.209651239491446,1.1276079263046734
10-6,1200,0.5,126,724,2.217489289738737,1.1316077645722065
10-6,400,0.7,126,724,2.221066826822301,1.1334334188202515
10-6,600,0.7,126,724,2.2338952070109377,1.1399798741720408
10-6,800,0.7,126,724,2.2201230166936647,1.1329517827308289
10-6,1000,0.7,126,724,2.2141433521345024,1.129900297938547
10-6,1200,0.7,126,724,2.2215512087880938,1.1336806039570846
10-6,400,0.9,126,724,2.224840935957896,1.13535938582354
10-6,600,0.9,126,724,2.2358050345294167,1.1409544789464159
10-6,800,0.9,126,724,2.2223932814230616,1.1341103223491746
10-6,1000,0.9,126,724,2.219871090004008,1.1328232219303607
10-6,1200,0.9,126,724,2.2263539964454617,1.1361315162703114
10-6,400,0.1,126,725,2.2641615277725933,1.1554250913090118
10-6,600,0.1,126,725,2.2579322236702732,1.1522462128708224
10-6,800,0.1,126,725,2.2664459097500944,1.1565908351053635
10-6,1000,0.1,126,725,2.269235321410807,1.1580143007827208
10-6,1200,0.1,126,725,2.2662522328247974,1.156491999763295
10-6,400,0.3,126,725,2.2223112605931425,1.1340684662696785
10-6,600,0.3,126,725,2.2401684344718404,1.1431811671552965
10-6,800,0.3,126,725,2.220732402566634,1.1332627586569195
10-6,1000,0.3,126,725,2.210075117725849,1.1278242357603734
10-6,1200,0.3,126,725,2.217395993953551,1.1315601547661944
10-6,400,0.5,126,725,2.2183122570557456,1.1320277333225521
10-6,600,0.5,126,725,2.2343073896778973,1.1401902152584722
10-6,800,0.5,126,725,2.2178795572877714,1.1318069221468525
10-6,1000,0.5,126,725,2.209651239491446,1.1276079263046734
10-6,1200,0.5,126,725,2.217489289738737,1.1316077645722065
10-6,400,0.7,126,725,2.221066826822301,1.1334334188202515
10-6,600,0.7,126,725,2.2338952070109377,1.1399798741720408
10-6,800,0.7,126,725,2.2201230166936647,1.1329517827308289
10-6,1000,0.7,126,725,2.2141433521345024,1.129900297938547
10-6,1200,0.7,126,725,2.2215512087880938,1.1336806039570846
10-6,400,0.9,126,725,2.224840935957896,1.13535938582354
10-6,600,0.9,126,725,2.2358050345294167,1.1409544789464159
10-6,800,0.9,126,725,2.2223932814230616,1.1341103223491746
10-6,1000,0.9,126,725,2.219871090004008,1.1328232219303607
10-6,1200,0.9,126,725,2.2263539964454617,1.1361315162703114
10-6,400,0.1,136,721,2.2663210873377344,1.1565271369347916
10-6,600,0.1,136,721,2.2603539922621954,1.1534820664802614
10-6,800,0.1,136,721,2.2669723635752286,1.1568594899480125
10-6,1000,0.1,136,721,2.2713720255688927,1.1591046830574279
10-6,1200,0.1,136,721,2.268344986308002,1.1575599535531458
10-6,400,0.3,136,721,2.2230059071783774,1.134422951620802
10-6,600,0.3,136,721,2.2406272287891214,1.1434152946499272
10-6,800,0.3,136,721,2.221992203375436,1.1339056480650673
10-6,1000,0.3,136,721,2.210716336852208,1.1281514565255595
10-6,1200,0.3,136,721,2.2177332447857174,1.1317322573608062
10-6,400,0.5,136,721,2.219811472580746,1.1327927985414499
10-6,600,0.5,136,721,2.235527253804641,1.140812724563899
10-6,800,0.5,136,721,2.219762898546441,1.1327680107083675
10-6,1000,0.5,136,721,2.211113599303439,1.128354183671285
10-6,1200,0.5,136,721,2.2186098265754426,1.1321795861321902
10-6,400,0.7,136,721,2.222961082315942,1.1344000770289775
10-6,600,0.7,136,721,2.235537973557843,1.1408181949650475
10-6,800,0.7,136,721,2.2222391169783258,1.1340316506354076
10-6,1000,0.7,136,721,2.2160206312466735,1.1308582929238813
10-6,1200,0.7,136,721,2.2231270080626095,1.1344847506570037
10-6,400,0.9,136,721,2.2269763736749373,1.1364491218202577
10-6,600,0.9,136,721,2.2377172847671067,1.1419303200595108
10-6,800,0.9,136,721,2.2246957205325018,1.1352852808870824
10-6,1000,0.9,136,721,2.222027603937597,1.1339237133387972
10-6,1200,0.9,136,721,2.2282206028547864,1.137084064864781
10-6,400,0.1,136,722,2.2663210873377344,1.1565271369347916
10-6,600,0.1,136,722,2.2603539922621954,1.1534820664802614
10-6,800,0.1,136,722,2.2669723635752286,1.1568594899480125
10-6,1000,0.1,136,722,2.2713720255688927,1.1591046830574279
10-6,1200,0.1,136,722,2.268344986308002,1.1575599535531458
10-6,400,0.3,136,722,2.2230059071783774,1.134422951620802
10-6,600,0.3,136,722,2.2406272287891214,1.1434152946499272
10-6,800,0.3,136,722,2.221992203375436,1.1339056480650673
10-6,1000,0.3,136,722,2.210716336852208,1.1281514565255595
10-6,1200,0.3,136,722,2.2177332447857174,1.1317322573608062
10-6,400,0.5,136,722,2.219811472580746,1.1327927985414499
10-6,600,0.5,136,722,2.235527253804641,1.140812724563899
10-6,800,0.5,136,722,2.219762898546441,1.1327680107083675
10-6,1000,0.5,136,722,2.211113599303439,1.128354183671285
10-6,1200,0.5,136,722,2.2186098265754426,1.1321795861321902
10-6,400,0.7,136,722,2.222961082315942,1.1344000770289775
10-6,600,0.7,136,722,2.235537973557843,1.1408181949650475
10-6,800,0.7,136,722,2.2222391169783258,1.1340316506354076
10-6,1000,0.7,136,722,2.2160206312466735,1.1308582929238813
10-6,1200,0.7,136,722,2.2231270080626095,1.1344847506570037
10-6,400,0.9,136,722,2.2269763736749373,1.1364491218202577
10-6,600,0.9,136,722,2.2377172847671067,1.1419303200595108
10-6,800,0.9,136,722,2.2246957205325018,1.1352852808870824
10-6,1000,0.9,136,722,2.222027603937597,1.1339237133387972
10-6,1200,0.9,136,722,2.2282206028547864,1.137084064864781
10-6,400,0.1,136,723,2.2663210873377344,1.1565271369347916
10-6,600,0.1,136,723,2.2603539922621954,1.1534820664802614
10-6,800,0.1,136,723,2.2669723635752286,1.1568594899480125
