[0.1],[400],0.10254518247039411,0.5280964723948545
[0.1],[600],0.11626116973761112,0.5987323064411909
0.1,1000,0.10054230361623628,0.5177818653891049
0.1,1200,0.12045418774675559,0.6203258905177181
