1.0208563156969082,1.0443830693491003,1.0398455949501848,1.0265180552695348,1.0686510295833804,1.0072001570415958,1.116558052301624,1.0537361245652181,1.0319569479343453,1.046105586809053
1.0191697190698612,1.0441593710287644,1.0391537871646672,1.026470337135673,1.0686680224907572,1.007209577371352,1.117014118954062,1.0531571680959373,1.0324758338273836,1.0460970167861612
1.0191678276533698,1.043433029386879,1.0391449184328438,1.0264709316060914,1.068677919033775,1.0072189963570697,1.1184941684690926,1.054624174226156,1.0327020211662992,1.0460884413833407
1.0191659338099956,1.043431204821217,1.039136045567606,1.0255670595674014,1.068687813515456,1.0061336951507598,1.1184598496493705,1.054611931723379,1.0338946518499508,1.0464093699992973
1.0206283162858554,1.0437599380558205,1.0391271685387538,1.0254729501641917,1.068697706074108,1.0061431113477022,1.1186130117925166,1.054599684737068,1.0337176865769897,1.046703932255781
1.0226299605291285,1.0441520614387294,1.0402416794001843,1.025568233994964,1.0689322537591046,1.0061525261555793,1.118578671050906,1.0545874332729073,1.0337119172765938,1.0474103757473776
1.0226280600672044,1.0437562607381454,1.0402327942784502,1.0255688166609032,1.0689421423501502,1.007109347989434,1.1190587205000897,1.0545751773498746,1.0337061449216731,1.0474017782755578
1.0226458388910575,1.0456653427126223,1.0402239052271542,1.0248736549681876,1.0689567586881028,1.0071187601447764,1.116904257963865,1.0551200348869916,1.0320933068300473,1.0473931755568224
1.0226242535094399,1.04566349052414,1.0394875294502612,1.0250810212970565,1.0689619139248288,1.0071281711534277,1.1189899853614205,1.0528985096534857,1.0320875278979948,1.0466695321494703
1.0226223472217697,1.044112965767128,1.0394786327528727,1.0258275841340914,1.0686903842191586,1.0071375810168743,1.117402784403639,1.0545383829729797,1.0314576972158533,1.0483842531982819
1.023120340556779,1.0441111032116035,1.0394697321956632,1.0250821654581461,1.0687002653863258,1.0071469896821377,1.1173683896578537,1.0545261092425016,1.0314519113956377,1.0475123199989678
1.0231184304539482,1.0457031853084684,1.0395746516474356,1.024458498518894,1.0687101446857643,1.0069888676481422,1.1173051389407231,1.0545138311828721,1.0321806215932239,1.0475036962930488
