[I 2024-11-06 00:53:02,085] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:58:21,512] Trial 10 finished with value: 0.37071371008523957 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.02600543583193463, 'nodeNum_02': 250, 'leaking_rate_02': 0.07625737607607398, 'nodeNum_03': 500, 'leaking_rate_03': 0.05887991548009103, 'nodeNum_04': 550, 'leaking_rate_04': 0.002714925084688517, 'tikhonov_beta': 0.004649409095761726, 'intensity': 0.8892631567027989}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 02:37:18,286] Trial 365 finished with value: 0.23198010950973427 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.02871313441196801, 'nodeNum_02': 150, 'leaking_rate_02': 0.046703751184108515, 'nodeNum_03': 200, 'leaking_rate_03': 0.058642746467681084, 'nodeNum_04': 600, 'leaking_rate_04': 0.08186293959927447, 'tikhonov_beta': 1.5393557225181153e-07, 'intensity': 1.9503441368019288}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:42:52,481] Trial 385 finished with value: 0.22291091088440776 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.006664160518851946, 'nodeNum_02': 200, 'leaking_rate_02': 0.05687694202253665, 'nodeNum_03': 200, 'leaking_rate_03': 0.08968680238349452, 'nodeNum_04': 600, 'leaking_rate_04': 0.09101004823063842, 'tikhonov_beta': 1.858308339322353e-07, 'intensity': 1.8326830303173502}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:48:24,829] Trial 404 finished with value: 0.23669344303551482 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.007994036395560962, 'nodeNum_02': 200, 'leaking_rate_02': 0.06388087859837416, 'nodeNum_03': 200, 'leaking_rate_03': 0.08828772977452605, 'nodeNum_04': 600, 'leaking_rate_04': 0.0033771918723408817, 'tikhonov_beta': 2.481896833884391e-07, 'intensity': 1.8857207170077728}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:53:56,903] Trial 424 finished with value: 0.2274910870900899 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.006956634111486335, 'nodeNum_02': 200, 'leaking_rate_02': 0.072690245700997, 'nodeNum_03': 150, 'leaking_rate_03': 0.08837770824855479, 'nodeNum_04': 600, 'leaking_rate_04': 0.09157536236861084, 'tikhonov_beta': 4.804968716375375e-07, 'intensity': 1.8933034881069706}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:59:30,941] Trial 444 finished with value: 0.2301483991216194 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.005997525802359112, 'nodeNum_02': 200, 'leaking_rate_02': 0.08494895058071157, 'nodeNum_03': 150, 'leaking_rate_03': 0.09864544270645532, 'nodeNum_04': 600, 'leaking_rate_04': 0.06801532737746165, 'tikhonov_beta': 3.724321325957903e-07, 'intensity': 1.8433638871689433}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 03:05:00,827] Trial 464 finished with value: 0.22290213773557402 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.008940781027724902, 'nodeNum_02': 250, 'leaking_rate_02': 0.05167472471771106, 'nodeNum_03': 200, 'leaking_rate_03': 0.07487730906264993, 'nodeNum_04': 600, 'leaking_rate_04': 0.09887383308637775, 'tikhonov_beta': 1.9088275316575382e-07, 'intensity': 1.8464197216091947}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:10:43,845] Trial 483 finished with value: 0.2278196857557344 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.01169783036526143, 'nodeNum_02': 250, 'leaking_rate_02': 0.06072515786923675, 'nodeNum_03': 550, 'leaking_rate_03': 0.0820830390727538, 'nodeNum_04': 600, 'leaking_rate_04': 0.08571955914430346, 'tikhonov_beta': 1.9584629017388704e-07, 'intensity': 1.7842721256406977}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:16:26,682] Trial 503 finished with value: 0.23321478883113797 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.010148369244248596, 'nodeNum_02': 250, 'leaking_rate_02': 0.04723991763102577, 'nodeNum_03': 550, 'leaking_rate_03': 0.06805622471718648, 'nodeNum_04': 600, 'leaking_rate_04': 0.08559695515410173, 'tikhonov_beta': 1.340372195630015e-07, 'intensity': 0.5528337143067562}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:22:00,153] Trial 523 finished with value: 0.22510402072731625 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.008470648711250726, 'nodeNum_02': 250, 'leaking_rate_02': 0.053753953370656686, 'nodeNum_03': 350, 'leaking_rate_03': 0.07480983401325499, 'nodeNum_04': 600, 'leaking_rate_04': 0.09334912985093101, 'tikhonov_beta': 2.7341608863819286e-07, 'intensity': 1.7115971193344628}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:27:38,726] Trial 543 finished with value: 0.46761229346275796 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.007527700164074296, 'nodeNum_02': 300, 'leaking_rate_02': 0.06582556330422573, 'nodeNum_03': 250, 'leaking_rate_03': 0.07766274122808726, 'nodeNum_04': 550, 'leaking_rate_04': 0.09921005749861118, 'tikhonov_beta': 0.09326283290889087, 'intensity': 1.8700083624543604}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:33:20,071] Trial 562 finished with value: 0.2291979926073444 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.015622135771465652, 'nodeNum_02': 200, 'leaking_rate_02': 0.06074699783621892, 'nodeNum_03': 250, 'leaking_rate_03': 0.08198877425798883, 'nodeNum_04': 600, 'leaking_rate_04': 0.0718303036698045, 'tikhonov_beta': 1.682025701291164e-07, 'intensity': 1.818125855466477}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:38:50,760] Trial 582 finished with value: 0.2238860108107571 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.0114963323437023, 'nodeNum_02': 200, 'leaking_rate_02': 0.07505485867602135, 'nodeNum_03': 200, 'leaking_rate_03': 0.06257488332013868, 'nodeNum_04': 600, 'leaking_rate_04': 0.08163717957301969, 'tikhonov_beta': 1.244338440025584e-07, 'intensity': 1.9364569520263915}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:44:37,010] Trial 602 finished with value: 0.22728842586743578 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.008715808359097639, 'nodeNum_02': 200, 'leaking_rate_02': 0.05028336319208221, 'nodeNum_03': 600, 'leaking_rate_03': 0.07006665799339688, 'nodeNum_04': 550, 'leaking_rate_04': 0.08903606885038906, 'tikhonov_beta': 2.1753388570399693e-07, 'intensity': 1.952188370198327}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:50:12,253] Trial 622 finished with value: 0.228360160270304 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.010283097322445776, 'nodeNum_02': 200, 'leaking_rate_02': 0.04279606928483763, 'nodeNum_03': 600, 'leaking_rate_03': 0.05451339554882196, 'nodeNum_04': 500, 'leaking_rate_04': 0.06164054273654058, 'tikhonov_beta': 1.1463110902514392e-07, 'intensity': 1.9734141438853219}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:55:45,400] Trial 641 finished with value: 0.22624004178079904 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.010752787843433611, 'nodeNum_02': 200, 'leaking_rate_02': 0.03863248535570583, 'nodeNum_03': 600, 'leaking_rate_03': 0.04308532931373471, 'nodeNum_04': 500, 'leaking_rate_04': 0.0761561896025993, 'tikhonov_beta': 1.00324749139776e-07, 'intensity': 1.9958635821085813}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:01:20,434] Trial 661 finished with value: 0.22738670002351113 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.011716092283742168, 'nodeNum_02': 200, 'leaking_rate_02': 0.03651353964896683, 'nodeNum_03': 600, 'leaking_rate_03': 0.041766877581636656, 'nodeNum_04': 500, 'leaking_rate_04': 0.08305263838218573, 'tikhonov_beta': 1.373791239235026e-07, 'intensity': 1.9378142460171297}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:06:53,838] Trial 681 finished with value: 0.2215949035088967 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.009660493119973124, 'nodeNum_02': 200, 'leaking_rate_02': 0.03249035502503895, 'nodeNum_03': 600, 'leaking_rate_03': 0.053955705347355894, 'nodeNum_04': 500, 'leaking_rate_04': 0.08623640824171894, 'tikhonov_beta': 1.4829599369834785e-07, 'intensity': 1.9381608695695784}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:12:27,252] Trial 701 finished with value: 0.22683747171249316 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.013785126031552002, 'nodeNum_02': 200, 'leaking_rate_02': 0.03180616249611991, 'nodeNum_03': 600, 'leaking_rate_03': 0.052842092066282036, 'nodeNum_04': 500, 'leaking_rate_04': 0.06866673799524076, 'tikhonov_beta': 1.5405130138285623e-07, 'intensity': 1.957971549222267}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:17:58,245] Trial 721 finished with value: 0.2273331827262828 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.01278187727078842, 'nodeNum_02': 200, 'leaking_rate_02': 0.02785923656945451, 'nodeNum_03': 600, 'leaking_rate_03': 0.0466897372021671, 'nodeNum_04': 500, 'leaking_rate_04': 0.06809311395852119, 'tikhonov_beta': 1.2846773215366955e-07, 'intensity': 1.9516448535887987}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:23:35,270] Trial 741 finished with value: 0.22066032738098146 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.01220491738872227, 'nodeNum_02': 200, 'leaking_rate_02': 0.03376341812817305, 'nodeNum_03': 600, 'leaking_rate_03': 0.05851595322006347, 'nodeNum_04': 500, 'leaking_rate_04': 0.08203311244045072, 'tikhonov_beta': 1.185964321027325e-07, 'intensity': 1.9024736455308755}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:29:07,398] Trial 760 finished with value: 0.22343702014438205 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.011561650205689031, 'nodeNum_02': 200, 'leaking_rate_02': 0.024491710708929946, 'nodeNum_03': 600, 'leaking_rate_03': 0.05813730136825432, 'nodeNum_04': 500, 'leaking_rate_04': 0.07572353213126101, 'tikhonov_beta': 1.0133814784980581e-07, 'intensity': 1.88676723075468}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:34:38,584] Trial 780 finished with value: 0.22879796448582854 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.011988592094716649, 'nodeNum_02': 200, 'leaking_rate_02': 0.029149880342538757, 'nodeNum_03': 600, 'leaking_rate_03': 0.05811492688202919, 'nodeNum_04': 500, 'leaking_rate_04': 0.07322915668850051, 'tikhonov_beta': 1.343977908486251e-07, 'intensity': 1.460007029092365}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:40:08,757] Trial 799 finished with value: 0.22170334218273535 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.012780890598899962, 'nodeNum_02': 200, 'leaking_rate_02': 0.03740855927486029, 'nodeNum_03': 600, 'leaking_rate_03': 0.051460919995014946, 'nodeNum_04': 500, 'leaking_rate_04': 0.09090871412742045, 'tikhonov_beta': 1.9142708258702418e-07, 'intensity': 1.998021305853978}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:45:36,426] Trial 819 finished with value: 0.4538685237717778 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.014122278481703717, 'nodeNum_02': 150, 'leaking_rate_02': 0.03576776643893111, 'nodeNum_03': 550, 'leaking_rate_03': 0.044011297016362715, 'nodeNum_04': 450, 'leaking_rate_04': 0.09309413381693533, 'tikhonov_beta': 0.06708422346912153, 'intensity': 1.9663530095782473}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:51:09,377] Trial 838 finished with value: 0.2702638964675213 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.011124308881648493, 'nodeNum_02': 150, 'leaking_rate_02': 0.02683540337986724, 'nodeNum_03': 600, 'leaking_rate_03': 0.04603389581245145, 'nodeNum_04': 500, 'leaking_rate_04': 0.08376030722292363, 'tikhonov_beta': 0.00012463330056852254, 'intensity': 1.9274765441519186}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:56:43,742] Trial 858 finished with value: 0.2217031987507045 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.011842829551048163, 'nodeNum_02': 200, 'leaking_rate_02': 0.027145763171861112, 'nodeNum_03': 600, 'leaking_rate_03': 0.06184609264245559, 'nodeNum_04': 500, 'leaking_rate_04': 0.0836419431457488, 'tikhonov_beta': 1.447391208045091e-07, 'intensity': 1.923541535112764}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 05:02:16,867] Trial 878 finished with value: 0.22446995345621554 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.012698818672454669, 'nodeNum_02': 200, 'leaking_rate_02': 0.03167617258753467, 'nodeNum_03': 600, 'leaking_rate_03': 0.0536492520174487, 'nodeNum_04': 400, 'leaking_rate_04': 0.08941995049890004, 'tikhonov_beta': 1.7362573801895734e-07, 'intensity': 1.8690347567341201}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 05:07:53,211] Trial 898 finished with value: 0.22387481799798678 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.01565657159638085, 'nodeNum_02': 200, 'leaking_rate_02': 0.039865603289044496, 'nodeNum_03': 600, 'leaking_rate_03': 0.06381802917456907, 'nodeNum_04': 500, 'leaking_rate_04': 0.06967886291895149, 'tikhonov_beta': 1.8002657954188576e-07, 'intensity': 1.9996758651711237}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:13:27,142] Trial 918 finished with value: 0.22405611495017505 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.014260577586695971, 'nodeNum_02': 200, 'leaking_rate_02': 0.0346655830670381, 'nodeNum_03': 600, 'leaking_rate_03': 0.06367778696793096, 'nodeNum_04': 500, 'leaking_rate_04': 0.09950055574674169, 'tikhonov_beta': 2.464144700568226e-07, 'intensity': 1.5221122262434128}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:18:58,189] Trial 938 finished with value: 0.21977330224362968 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.011592775248807941, 'nodeNum_02': 200, 'leaking_rate_02': 0.032664578543688746, 'nodeNum_03': 600, 'leaking_rate_03': 0.058609960020931606, 'nodeNum_04': 500, 'leaking_rate_04': 0.08970829971279581, 'tikhonov_beta': 1.2768784607115455e-07, 'intensity': 1.9109815759414888}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:24:31,246] Trial 958 finished with value: 0.22651950477059477 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.02187552421081126, 'nodeNum_02': 250, 'leaking_rate_02': 0.005685870642552269, 'nodeNum_03': 600, 'leaking_rate_03': 0.0667439767945061, 'nodeNum_04': 500, 'leaking_rate_04': 0.08772703359717879, 'tikhonov_beta': 1.3269754350570747e-07, 'intensity': 1.5909725746549346}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:30:06,586] Trial 978 finished with value: 0.22863004737423287 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.021937883227240912, 'nodeNum_02': 200, 'leaking_rate_02': 0.03758503075639637, 'nodeNum_03': 600, 'leaking_rate_03': 0.057339895901718584, 'nodeNum_04': 450, 'leaking_rate_04': 0.07873258772940193, 'tikhonov_beta': 1.7690464398127577e-07, 'intensity': 1.851541911842146}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:35:41,237] Trial 998 finished with value: 0.22496917212209142 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.010197889675623944, 'nodeNum_02': 150, 'leaking_rate_02': 0.032849354365838496, 'nodeNum_03': 600, 'leaking_rate_03': 0.05164382559775049, 'nodeNum_04': 500, 'leaking_rate_04': 0.08064030383771961, 'tikhonov_beta': 1.886097124350855e-07, 'intensity': 1.9420731687419894}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:41:11,428] Trial 1017 finished with value: 0.22443425577929565 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.012880940451471468, 'nodeNum_02': 150, 'leaking_rate_02': 0.031630223047741816, 'nodeNum_03': 550, 'leaking_rate_03': 0.0504343101726844, 'nodeNum_04': 500, 'leaking_rate_04': 0.09971559301604375, 'tikhonov_beta': 1.0044147650302195e-07, 'intensity': 1.9516832482212094}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:46:43,685] Trial 1036 finished with value: 0.22249261903009465 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.012898074866804846, 'nodeNum_02': 200, 'leaking_rate_02': 0.04294217102597998, 'nodeNum_03': 600, 'leaking_rate_03': 0.062067533804487277, 'nodeNum_04': 500, 'leaking_rate_04': 0.09281817667241156, 'tikhonov_beta': 2.8862422849304537e-07, 'intensity': 1.889821220232322}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:52:18,414] Trial 1056 finished with value: 0.22203586976615364 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.014487338445358211, 'nodeNum_02': 200, 'leaking_rate_02': 0.04800232023046103, 'nodeNum_03': 600, 'leaking_rate_03': 0.06609319826291034, 'nodeNum_04': 500, 'leaking_rate_04': 0.09163358625770723, 'tikhonov_beta': 1.4858942549298886e-07, 'intensity': 1.832772944574868}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:57:56,523] Trial 1076 finished with value: 0.22202034946060667 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.014407865510432136, 'nodeNum_02': 200, 'leaking_rate_02': 0.03710751900717369, 'nodeNum_03': 600, 'leaking_rate_03': 0.05429915998955883, 'nodeNum_04': 500, 'leaking_rate_04': 0.08508819685432464, 'tikhonov_beta': 1.0115303378658466e-07, 'intensity': 1.8149318170794182}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 06:03:43,383] Trial 1095 finished with value: 0.22284860924125863 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.012166941382641095, 'nodeNum_02': 600, 'leaking_rate_02': 0.037664788476694584, 'nodeNum_03': 600, 'leaking_rate_03': 0.045434744282435074, 'nodeNum_04': 500, 'leaking_rate_04': 0.09827466730495601, 'tikhonov_beta': 2.0973487622140816e-07, 'intensity': 1.9668375074930495}. Best is trial 1092 with value: 0.2183747383204604.
