[I 2024-11-06 00:52:41,651] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:57:29,734] Trial 8 finished with value: 0.424648533633448 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.008284483596507748, 'nodeNum_02': 450, 'leaking_rate_02': 0.0035674124199538823, 'nodeNum_03': 250, 'leaking_rate_03': 0.0015318192989946986, 'nodeNum_04': 400, 'leaking_rate_04': 0.00969172214210467, 'tikhonov_beta': 3.389002483121574e-05, 'intensity': 1.0980210804398636}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:03:12,312] Trial 28 finished with value: 0.4376883945071888 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.006805367816062904, 'nodeNum_02': 500, 'leaking_rate_02': 0.0016669249802855578, 'nodeNum_03': 450, 'leaking_rate_03': 0.028390052504883315, 'nodeNum_04': 450, 'leaking_rate_04': 0.005520194452045446, 'tikhonov_beta': 0.004091211782596389, 'intensity': 0.9931239557319478}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:08:37,823] Trial 48 finished with value: 0.24125903436182647 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.0031364786500789623, 'nodeNum_02': 400, 'leaking_rate_02': 0.04894434873723933, 'nodeNum_03': 350, 'leaking_rate_03': 0.026585762313714227, 'nodeNum_04': 250, 'leaking_rate_04': 0.08095917958752709, 'tikhonov_beta': 3.965865919277706e-07, 'intensity': 0.6807170995302539}. Best is trial 45 with value: 0.23625421486015064.
[I 2024-11-06 01:14:12,704] Trial 68 finished with value: 0.26286681418309293 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.01950207554663567, 'nodeNum_02': 550, 'leaking_rate_02': 0.035975270354118107, 'nodeNum_03': 400, 'leaking_rate_03': 0.043684184922978306, 'nodeNum_04': 350, 'leaking_rate_04': 0.04818186899706105, 'tikhonov_beta': 1.2129938473807435e-06, 'intensity': 0.8158515898178506}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:19:40,419] Trial 88 finished with value: 0.2439350812335924 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.004269722685537058, 'nodeNum_02': 450, 'leaking_rate_02': 0.00526153685304705, 'nodeNum_03': 300, 'leaking_rate_03': 0.051100748403062626, 'nodeNum_04': 300, 'leaking_rate_04': 0.041418659459744406, 'tikhonov_beta': 3.2847460950440496e-07, 'intensity': 1.8183599684950384}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:25:09,893] Trial 108 finished with value: 0.2341368870619057 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.002600182601658703, 'nodeNum_02': 350, 'leaking_rate_02': 0.09726104465316769, 'nodeNum_03': 250, 'leaking_rate_03': 0.09973169927776486, 'nodeNum_04': 400, 'leaking_rate_04': 0.07406978707528468, 'tikhonov_beta': 1.0399703476145888e-07, 'intensity': 1.9444481406322773}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:30:38,640] Trial 127 finished with value: 0.22976077014982998 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.010575265418107407, 'nodeNum_02': 300, 'leaking_rate_02': 0.0038165521328306, 'nodeNum_03': 250, 'leaking_rate_03': 0.09855356355733937, 'nodeNum_04': 400, 'leaking_rate_04': 0.06378324882483188, 'tikhonov_beta': 1.984748751628435e-07, 'intensity': 1.9892829822814817}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:36:03,581] Trial 146 finished with value: 0.22888582865769397 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.006210496866796427, 'nodeNum_02': 250, 'leaking_rate_02': 0.08905069623828023, 'nodeNum_03': 200, 'leaking_rate_03': 0.09712584135871492, 'nodeNum_04': 450, 'leaking_rate_04': 0.08768084727440853, 'tikhonov_beta': 1.5925308996846762e-07, 'intensity': 1.5501772189193574}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:41:32,850] Trial 166 finished with value: 0.23945834940823857 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.006264652695658316, 'nodeNum_02': 250, 'leaking_rate_02': 0.07658333069937981, 'nodeNum_03': 150, 'leaking_rate_03': 0.08340552262039153, 'nodeNum_04': 500, 'leaking_rate_04': 0.0571880346271678, 'tikhonov_beta': 1.4431190832120134e-07, 'intensity': 1.437473961101591}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:47:05,603] Trial 186 finished with value: 0.2424785770871809 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.005084150611167733, 'nodeNum_02': 250, 'leaking_rate_02': 0.06640054751570643, 'nodeNum_03': 200, 'leaking_rate_03': 0.06743845169962819, 'nodeNum_04': 550, 'leaking_rate_04': 0.004409088529326564, 'tikhonov_beta': 1.0173114998047512e-07, 'intensity': 1.8553101640939287}. Best is trial 185 with value: 0.22233802142868725.
[I 2024-11-06 01:52:41,872] Trial 206 finished with value: 0.23168340810017313 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.005338824051733096, 'nodeNum_02': 150, 'leaking_rate_02': 0.0027951003803824716, 'nodeNum_03': 200, 'leaking_rate_03': 0.07837670916173123, 'nodeNum_04': 550, 'leaking_rate_04': 0.0986363940979756, 'tikhonov_beta': 1.0702733789548801e-07, 'intensity': 1.960718016900483}. Best is trial 189 with value: 0.22196394849377712.
