[I 2024-11-06 00:51:21,643] A new study created in RDB with name: reproduct_sample08
[I 2024-11-06 00:54:25,840] Trial 0 finished with value: 0.2936676791301191 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.004315396446700341, 'nodeNum_02': 300, 'leaking_rate_02': 0.0014228278984313586, 'nodeNum_03': 450, 'leaking_rate_03': 0.006557523582186602, 'nodeNum_04': 350, 'leaking_rate_04': 0.0151069385377701, 'tikhonov_beta': 1.6112172769937424e-07, 'intensity': 1.479465604907396}. Best is trial 0 with value: 0.2936676791301191.
[I 2024-11-06 00:59:42,751] Trial 19 finished with value: 0.26944600401429203 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.01488659840264287, 'nodeNum_02': 300, 'leaking_rate_02': 0.0458963652008871, 'nodeNum_03': 250, 'leaking_rate_03': 0.014367359700485326, 'nodeNum_04': 200, 'leaking_rate_04': 0.003994224677634586, 'tikhonov_beta': 2.383060024035946e-07, 'intensity': 1.0801933670204888}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:05:25,522] Trial 37 finished with value: 0.23913128645232648 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.0011141942602870178, 'nodeNum_02': 500, 'leaking_rate_02': 0.007296239192597506, 'nodeNum_03': 350, 'leaking_rate_03': 0.026767677344845357, 'nodeNum_04': 300, 'leaking_rate_04': 0.09610367156340885, 'tikhonov_beta': 6.841782299614701e-07, 'intensity': 0.5529114516605096}. Best is trial 36 with value: 0.23640988592594397.
[I 2024-11-06 01:10:53,764] Trial 58 finished with value: 0.262631724566767 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.002075126483981012, 'nodeNum_02': 550, 'leaking_rate_02': 0.015665090059848376, 'nodeNum_03': 400, 'leaking_rate_03': 0.011119653913603714, 'nodeNum_04': 250, 'leaking_rate_04': 0.05769964928219141, 'tikhonov_beta': 1.8605215248812153e-06, 'intensity': 0.7860352742528112}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:16:26,199] Trial 78 finished with value: 0.24391625743206122 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.0038266997786926813, 'nodeNum_02': 450, 'leaking_rate_02': 0.03609836315703068, 'nodeNum_03': 300, 'leaking_rate_03': 0.049711528854018625, 'nodeNum_04': 350, 'leaking_rate_04': 0.04761383514195979, 'tikhonov_beta': 1.3282905516778235e-06, 'intensity': 1.8327732969312744}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:21:57,392] Trial 98 finished with value: 0.23629090745104067 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.03430937581897535, 'nodeNum_02': 350, 'leaking_rate_02': 0.005157624968531319, 'nodeNum_03': 300, 'leaking_rate_03': 0.032777361793077435, 'nodeNum_04': 300, 'leaking_rate_04': 0.07432806730329629, 'tikhonov_beta': 2.7814522796790167e-07, 'intensity': 0.45600361276034307}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:27:27,768] Trial 117 finished with value: 0.4107854528844723 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.010113464044842242, 'nodeNum_02': 300, 'leaking_rate_02': 0.003430374068299119, 'nodeNum_03': 250, 'leaking_rate_03': 0.0783719684615574, 'nodeNum_04': 400, 'leaking_rate_04': 0.06942308855116514, 'tikhonov_beta': 0.01911011513004216, 'intensity': 0.48058222151713215}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:32:56,803] Trial 138 finished with value: 0.2319965817732135 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.007602306375110161, 'nodeNum_02': 300, 'leaking_rate_02': 0.09287140542704705, 'nodeNum_03': 200, 'leaking_rate_03': 0.09947886924632708, 'nodeNum_04': 450, 'leaking_rate_04': 0.06276834615181655, 'tikhonov_beta': 1.4688710334044908e-07, 'intensity': 1.917472931989626}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:38:26,978] Trial 158 finished with value: 0.23364968280886278 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.006271148217783192, 'nodeNum_02': 250, 'leaking_rate_02': 0.07607375169354644, 'nodeNum_03': 150, 'leaking_rate_03': 0.08744232707163188, 'nodeNum_04': 450, 'leaking_rate_04': 0.08725858044153907, 'tikhonov_beta': 1.5650337072017462e-07, 'intensity': 1.8821646815605733}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:44:04,576] Trial 178 finished with value: 0.23511977976052176 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.007147873887064554, 'nodeNum_02': 200, 'leaking_rate_02': 0.06533537535881292, 'nodeNum_03': 150, 'leaking_rate_03': 0.06629685726649037, 'nodeNum_04': 500, 'leaking_rate_04': 0.016842598953980263, 'tikhonov_beta': 2.0335462371743025e-07, 'intensity': 1.8556919264468554}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:49:28,615] Trial 199 finished with value: 0.22880102385581882 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.005374856813861316, 'nodeNum_02': 250, 'leaking_rate_02': 0.09998190565182259, 'nodeNum_03': 200, 'leaking_rate_03': 0.09304413331042986, 'nodeNum_04': 550, 'leaking_rate_04': 0.0387112179712246, 'tikhonov_beta': 1.0087610583658316e-07, 'intensity': 1.9670838643719772}. Best is trial 189 with value: 0.22196394849377712.
