[I 2024-11-06 00:51:51,587] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:55:37,673] Trial 3 finished with value: 0.3464853698848085 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.00547720902742864, 'nodeNum_02': 150, 'leaking_rate_02': 0.0312281381873097, 'nodeNum_03': 150, 'leaking_rate_03': 0.08040295339983108, 'nodeNum_04': 400, 'leaking_rate_04': 0.012990943961644748, 'tikhonov_beta': 0.0025100690480580287, 'intensity': 0.11504041283375499}. Best is trial 0 with value: 0.2936676791301191.
[I 2024-11-06 01:56:31,163] Trial 222 finished with value: 0.22950319727187832 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.0056712688541178755, 'nodeNum_02': 150, 'leaking_rate_02': 0.04751744332442229, 'nodeNum_03': 200, 'leaking_rate_03': 0.07445042090006702, 'nodeNum_04': 550, 'leaking_rate_04': 0.0995317675194418, 'tikhonov_beta': 1.232261343014661e-07, 'intensity': 1.9200494752640183}. Best is trial 189 with value: 0.22196394849377712.
[I 2024-11-06 02:02:05,830] Trial 242 finished with value: 0.22991178607221013 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.007205843710177655, 'nodeNum_02': 150, 'leaking_rate_02': 0.051484476189649166, 'nodeNum_03': 200, 'leaking_rate_03': 0.08861717122477407, 'nodeNum_04': 550, 'leaking_rate_04': 0.08313682784086578, 'tikhonov_beta': 1.4743334646339974e-07, 'intensity': 1.9142849748063544}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:07:43,292] Trial 261 finished with value: 0.23589266022323957 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.003314979481978786, 'nodeNum_02': 150, 'leaking_rate_02': 0.041512837486705506, 'nodeNum_03': 200, 'leaking_rate_03': 0.006870729272890014, 'nodeNum_04': 600, 'leaking_rate_04': 0.09008062545371218, 'tikhonov_beta': 2.3338590203846362e-07, 'intensity': 1.8064644162588632}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:13:18,988] Trial 281 finished with value: 0.22646000286564627 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.009166802330597664, 'nodeNum_02': 200, 'leaking_rate_02': 0.03305238155607842, 'nodeNum_03': 200, 'leaking_rate_03': 0.04995318894111022, 'nodeNum_04': 600, 'leaking_rate_04': 0.0905445230850722, 'tikhonov_beta': 1.8649423040577245e-07, 'intensity': 1.8363177844115206}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:19:00,374] Trial 301 finished with value: 0.22479473099279532 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.0028377252097546296, 'nodeNum_02': 200, 'leaking_rate_02': 0.035117117288730466, 'nodeNum_03': 200, 'leaking_rate_03': 0.06951143018474329, 'nodeNum_04': 600, 'leaking_rate_04': 0.09988157802521146, 'tikhonov_beta': 3.709714320811565e-07, 'intensity': 1.717817556555873}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:24:54,113] Trial 320 finished with value: 0.22992033396510209 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.01037223308276369, 'nodeNum_02': 200, 'leaking_rate_02': 0.01996472151572301, 'nodeNum_03': 250, 'leaking_rate_03': 0.06666234916860529, 'nodeNum_04': 600, 'leaking_rate_04': 0.09902497014608135, 'tikhonov_beta': 2.8576358860505017e-07, 'intensity': 1.6432371044719498}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:30:21,555] Trial 340 finished with value: 0.2300105033658378 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.0024701088342416358, 'nodeNum_02': 150, 'leaking_rate_02': 0.034093945482981516, 'nodeNum_03': 200, 'leaking_rate_03': 0.07901539711528839, 'nodeNum_04': 550, 'leaking_rate_04': 0.08592102750547477, 'tikhonov_beta': 1.0183639966777225e-07, 'intensity': 1.7800208439202367}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:35:57,276] Trial 360 finished with value: 0.23289487138292392 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.004785722328715663, 'nodeNum_02': 150, 'leaking_rate_02': 0.05710668407897859, 'nodeNum_03': 200, 'leaking_rate_03': 0.07997616559602372, 'nodeNum_04': 550, 'leaking_rate_04': 0.08578365082153604, 'tikhonov_beta': 1.4056011796382395e-07, 'intensity': 1.95752272154266}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:41:33,803] Trial 380 finished with value: 0.2377025167653198 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.008009203668999442, 'nodeNum_02': 200, 'leaking_rate_02': 0.05752466982680539, 'nodeNum_03': 200, 'leaking_rate_03': 0.0574658835880695, 'nodeNum_04': 600, 'leaking_rate_04': 0.026245912683381604, 'tikhonov_beta': 1.6466312829360559e-07, 'intensity': 1.9986968002914114}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:47:18,398] Trial 400 finished with value: 0.2231626601970578 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.015014269619307723, 'nodeNum_02': 200, 'leaking_rate_02': 0.06278631779536224, 'nodeNum_03': 200, 'leaking_rate_03': 0.04622698540885896, 'nodeNum_04': 600, 'leaking_rate_04': 0.0913102654126098, 'tikhonov_beta': 2.307874180288674e-07, 'intensity': 1.894934269030203}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:53:02,083] Trial 421 finished with value: 0.22747050584961276 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.006666912457685582, 'nodeNum_02': 200, 'leaking_rate_02': 0.07170589298914233, 'nodeNum_03': 150, 'leaking_rate_03': 0.09218488740326625, 'nodeNum_04': 600, 'leaking_rate_04': 0.09317103157451749, 'tikhonov_beta': 5.14762280155416e-07, 'intensity': 1.8883999099037347}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:58:49,548] Trial 441 finished with value: 0.22823862709169965 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.013977658870623487, 'nodeNum_02': 400, 'leaking_rate_02': 0.08355364447126327, 'nodeNum_03': 150, 'leaking_rate_03': 0.07357306523859913, 'nodeNum_04': 600, 'leaking_rate_04': 0.08028447389713161, 'tikhonov_beta': 3.580963571478113e-07, 'intensity': 1.9343191308633954}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 03:04:26,127] Trial 461 finished with value: 0.21992342296321704 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.008951874780040904, 'nodeNum_02': 250, 'leaking_rate_02': 0.023200466245208252, 'nodeNum_03': 200, 'leaking_rate_03': 0.07510494096645953, 'nodeNum_04': 600, 'leaking_rate_04': 0.09975409845279604, 'tikhonov_beta': 1.9254368992471068e-07, 'intensity': 1.841750105883457}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:10:05,284] Trial 481 finished with value: 0.22675532935929557 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.011283204135392057, 'nodeNum_02': 250, 'leaking_rate_02': 0.06012242908313691, 'nodeNum_03': 200, 'leaking_rate_03': 0.07990251482859993, 'nodeNum_04': 600, 'leaking_rate_04': 0.08600187528687378, 'tikhonov_beta': 1.7772273938843784e-07, 'intensity': 1.7859341205235586}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:15:47,399] Trial 501 finished with value: 0.2270439552362588 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.009989686267410569, 'nodeNum_02': 250, 'leaking_rate_02': 0.04506613849344663, 'nodeNum_03': 550, 'leaking_rate_03': 0.06805225709403884, 'nodeNum_04': 600, 'leaking_rate_04': 0.08601061285372266, 'tikhonov_beta': 1.2900944868653735e-07, 'intensity': 1.8221307169006302}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:21:19,671] Trial 521 finished with value: 0.22492339586097543 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.008495022390995742, 'nodeNum_02': 250, 'leaking_rate_02': 0.055257123548108036, 'nodeNum_03': 200, 'leaking_rate_03': 0.07341500045882882, 'nodeNum_04': 600, 'leaking_rate_04': 0.09946736895464445, 'tikhonov_beta': 2.5227869393059164e-07, 'intensity': 1.7094369992105933}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:26:51,898] Trial 540 finished with value: 0.2309299082905573 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.008307833904942948, 'nodeNum_02': 300, 'leaking_rate_02': 0.06654784580892772, 'nodeNum_03': 200, 'leaking_rate_03': 0.07538512684348198, 'nodeNum_04': 550, 'leaking_rate_04': 0.0993753056758938, 'tikhonov_beta': 2.2513677402873214e-07, 'intensity': 1.8576313311031931}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:32:24,775] Trial 560 finished with value: 0.2365440484093577 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.0075970244809438325, 'nodeNum_02': 200, 'leaking_rate_02': 0.06114635954584986, 'nodeNum_03': 250, 'leaking_rate_03': 0.08548163708170067, 'nodeNum_04': 600, 'leaking_rate_04': 0.0016155279903686162, 'tikhonov_beta': 1.6540640057086327e-07, 'intensity': 1.8919739494064838}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:37:56,586] Trial 580 finished with value: 0.22611272559076662 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.009209511850895956, 'nodeNum_02': 200, 'leaking_rate_02': 0.07412294603248415, 'nodeNum_03': 200, 'leaking_rate_03': 0.06339948712016409, 'nodeNum_04': 600, 'leaking_rate_04': 0.08194757274955176, 'tikhonov_beta': 1.2654720432907164e-07, 'intensity': 1.8230764599453795}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:43:34,128] Trial 599 finished with value: 0.22208768277997631 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.00894494996223596, 'nodeNum_02': 200, 'leaking_rate_02': 0.050025977678345136, 'nodeNum_03': 600, 'leaking_rate_03': 0.06882615325919396, 'nodeNum_04': 500, 'leaking_rate_04': 0.08890637987232541, 'tikhonov_beta': 1.0808836608585413e-07, 'intensity': 1.951541404908363}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:49:17,101] Trial 619 finished with value: 0.22092907353816302 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.010571085246231415, 'nodeNum_02': 200, 'leaking_rate_02': 0.04311787174037849, 'nodeNum_03': 600, 'leaking_rate_03': 0.048226125042990044, 'nodeNum_04': 500, 'leaking_rate_04': 0.0901235058905895, 'tikhonov_beta': 1.0866852415958148e-07, 'intensity': 1.9989329188675256}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:54:56,981] Trial 639 finished with value: 0.22440538333041035 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.01102807802845056, 'nodeNum_02': 200, 'leaking_rate_02': 0.04078238603013875, 'nodeNum_03': 600, 'leaking_rate_03': 0.04902276012283212, 'nodeNum_04': 500, 'leaking_rate_04': 0.07636268315329556, 'tikhonov_beta': 1.038669847783433e-07, 'intensity': 1.9912436530121556}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:00:34,345] Trial 659 finished with value: 0.22652660037537972 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.009891710837972177, 'nodeNum_02': 200, 'leaking_rate_02': 0.03755344505171405, 'nodeNum_03': 600, 'leaking_rate_03': 0.04230389832031973, 'nodeNum_04': 500, 'leaking_rate_04': 0.07618162646157524, 'tikhonov_beta': 1.011387807005514e-07, 'intensity': 1.9974881314663677}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:06:34,759] Trial 679 finished with value: 0.2223160707344062 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.00978636468052287, 'nodeNum_02': 200, 'leaking_rate_02': 0.04540660996810584, 'nodeNum_03': 600, 'leaking_rate_03': 0.05392330794768531, 'nodeNum_04': 500, 'leaking_rate_04': 0.0850993587087883, 'tikhonov_beta': 1.411738093665629e-07, 'intensity': 1.9331932978358661}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:12:17,574] Trial 700 finished with value: 0.2264638383960865 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.01098540613733124, 'nodeNum_02': 200, 'leaking_rate_02': 0.04144636879632656, 'nodeNum_03': 600, 'leaking_rate_03': 0.05340934632394042, 'nodeNum_04': 500, 'leaking_rate_04': 0.0677035109122132, 'tikhonov_beta': 1.5972149668384994e-07, 'intensity': 1.9511160526805131}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:17:57,542] Trial 720 finished with value: 0.22718715319183788 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.012889688914805677, 'nodeNum_02': 200, 'leaking_rate_02': 0.030791920367257822, 'nodeNum_03': 600, 'leaking_rate_03': 0.0480593076205766, 'nodeNum_04': 500, 'leaking_rate_04': 0.06922632809614827, 'tikhonov_beta': 1.2452633183358198e-07, 'intensity': 1.9580854219476578}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:23:35,304] Trial 740 finished with value: 0.22008083604363635 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.012273336202628861, 'nodeNum_02': 200, 'leaking_rate_02': 0.033320925573868405, 'nodeNum_03': 600, 'leaking_rate_03': 0.058353603686284866, 'nodeNum_04': 500, 'leaking_rate_04': 0.09196971253303368, 'tikhonov_beta': 1.0398544313605576e-07, 'intensity': 1.9111404976596302}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:29:13,049] Trial 761 finished with value: 0.2226148664340793 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.011182780105548481, 'nodeNum_02': 200, 'leaking_rate_02': 0.025500207284018014, 'nodeNum_03': 600, 'leaking_rate_03': 0.0597617498913712, 'nodeNum_04': 500, 'leaking_rate_04': 0.07525016910382831, 'tikhonov_beta': 1.0494732947296084e-07, 'intensity': 1.894563288844447}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:34:51,634] Trial 781 finished with value: 0.23615027441538786 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.011577786298980585, 'nodeNum_02': 200, 'leaking_rate_02': 0.03028683394243571, 'nodeNum_03': 600, 'leaking_rate_03': 0.05809690697144528, 'nodeNum_04': 500, 'leaking_rate_04': 0.07343402214457226, 'tikhonov_beta': 2.258614986591646e-06, 'intensity': 1.9993613439253268}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:40:33,165] Trial 800 finished with value: 0.2289392024876233 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.012386952310785945, 'nodeNum_02': 200, 'leaking_rate_02': 0.03756112152083304, 'nodeNum_03': 600, 'leaking_rate_03': 0.048802903959555534, 'nodeNum_04': 450, 'leaking_rate_04': 0.06334841084227717, 'tikhonov_beta': 1.9396558473767539e-07, 'intensity': 1.9978844859093068}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:46:10,000] Trial 820 finished with value: 0.2335825766657137 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.013621406829975183, 'nodeNum_02': 150, 'leaking_rate_02': 0.03446912191179993, 'nodeNum_03': 550, 'leaking_rate_03': 0.028995337787597174, 'nodeNum_04': 450, 'leaking_rate_04': 0.09228001907728153, 'tikhonov_beta': 2.245500364047758e-07, 'intensity': 1.9681590510499103}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:51:38,520] Trial 841 finished with value: 0.22960058955483864 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.010899293721835785, 'nodeNum_02': 200, 'leaking_rate_02': 0.02684643812544225, 'nodeNum_03': 400, 'leaking_rate_03': 0.04568269621056313, 'nodeNum_04': 500, 'leaking_rate_04': 0.08312768274902801, 'tikhonov_beta': 2.87485265066555e-07, 'intensity': 1.928481941112254}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:57:14,608] Trial 859 finished with value: 0.24369566091739978 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.012272102649645516, 'nodeNum_02': 200, 'leaking_rate_02': 0.03155368904630926, 'nodeNum_03': 600, 'leaking_rate_03': 0.054159011195458705, 'nodeNum_04': 500, 'leaking_rate_04': 0.004794761519488319, 'tikhonov_beta': 1.3294674194540226e-07, 'intensity': 1.9205723139863704}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 05:02:52,745] Trial 880 finished with value: 0.24078561279219843 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.012796877148897299, 'nodeNum_02': 200, 'leaking_rate_02': 0.006811094025078609, 'nodeNum_03': 600, 'leaking_rate_03': 0.05424779133275789, 'nodeNum_04': 500, 'leaking_rate_04': 0.03405381976569419, 'tikhonov_beta': 1.676139312379923e-07, 'intensity': 1.871532155598675}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 05:08:29,995] Trial 900 finished with value: 0.2331965248075655 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.015478656908126042, 'nodeNum_02': 450, 'leaking_rate_02': 0.040099608686119725, 'nodeNum_03': 600, 'leaking_rate_03': 0.06416050926230103, 'nodeNum_04': 150, 'leaking_rate_04': 0.07334096470215452, 'tikhonov_beta': 1.2986130637655797e-06, 'intensity': 1.9633702533129016}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:14:09,453] Trial 920 finished with value: 0.22225197517453188 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.014238912875267075, 'nodeNum_02': 200, 'leaking_rate_02': 0.035576176101723, 'nodeNum_03': 600, 'leaking_rate_03': 0.06315868451188617, 'nodeNum_04': 500, 'leaking_rate_04': 0.09995986214140513, 'tikhonov_beta': 2.3561447577470233e-07, 'intensity': 1.9648132504784408}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:19:48,793] Trial 940 finished with value: 0.23312064803341262 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.01799841677828812, 'nodeNum_02': 250, 'leaking_rate_02': 0.04424579794025626, 'nodeNum_03': 600, 'leaking_rate_03': 0.05839503242146021, 'nodeNum_04': 500, 'leaking_rate_04': 0.08856782804315108, 'tikhonov_beta': 1.2641689993877865e-07, 'intensity': 0.1975482406450988}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:25:30,483] Trial 960 finished with value: 0.30518431340804303 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.011714863345227653, 'nodeNum_02': 250, 'leaking_rate_02': 0.029568678987433792, 'nodeNum_03': 600, 'leaking_rate_03': 0.0666181675098256, 'nodeNum_04': 500, 'leaking_rate_04': 0.09107231674075815, 'tikhonov_beta': 0.00107354748286431, 'intensity': 1.9992523063101038}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:31:02,074] Trial 980 finished with value: 0.2315466012356545 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.021596889821225505, 'nodeNum_02': 200, 'leaking_rate_02': 0.039640725053458135, 'nodeNum_03': 600, 'leaking_rate_03': 0.008756244785125575, 'nodeNum_04': 450, 'leaking_rate_04': 0.07884996510394494, 'tikhonov_beta': 3.717910544068315e-07, 'intensity': 1.8664731520491642}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:36:34,486] Trial 1000 finished with value: 0.22514827490455044 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.010012589389707541, 'nodeNum_02': 150, 'leaking_rate_02': 0.03412312343330405, 'nodeNum_03': 600, 'leaking_rate_03': 0.049687634203403115, 'nodeNum_04': 500, 'leaking_rate_04': 0.08042224530071099, 'tikhonov_beta': 1.8590401047922507e-07, 'intensity': 1.9347482155953304}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:42:14,711] Trial 1020 finished with value: 0.2426615175772796 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.012926165670875218, 'nodeNum_02': 200, 'leaking_rate_02': 0.03250015414588743, 'nodeNum_03': 600, 'leaking_rate_03': 0.04937993877677361, 'nodeNum_04': 500, 'leaking_rate_04': 0.0018820075435807874, 'tikhonov_beta': 2.958968905713952e-07, 'intensity': 1.9609561890773237}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:47:59,046] Trial 1040 finished with value: 0.2509463708772054 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.06639492919710317, 'nodeNum_02': 200, 'leaking_rate_02': 0.042221203737750984, 'nodeNum_03': 600, 'leaking_rate_03': 0.061241512524739285, 'nodeNum_04': 500, 'leaking_rate_04': 0.0907997392425236, 'tikhonov_beta': 2.8896429504539867e-07, 'intensity': 0.7795872722987311}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:53:33,598] Trial 1059 finished with value: 0.2211893500710703 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.011357153257002548, 'nodeNum_02': 200, 'leaking_rate_02': 0.046220386667478006, 'nodeNum_03': 600, 'leaking_rate_03': 0.06811453195160334, 'nodeNum_04': 500, 'leaking_rate_04': 0.0914499674266735, 'tikhonov_beta': 1.5339655209458843e-07, 'intensity': 1.99659740442753}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:59:22,054] Trial 1078 finished with value: 0.23374279041777707 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.014626767865462617, 'nodeNum_02': 200, 'leaking_rate_02': 0.03731186551466768, 'nodeNum_03': 600, 'leaking_rate_03': 0.002664184325740073, 'nodeNum_04': 500, 'leaking_rate_04': 0.08474613023636308, 'tikhonov_beta': 1.014053031772053e-07, 'intensity': 1.9695547562458764}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 06:04:54,238] Trial 1098 finished with value: 0.2276024004125082 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.012068214669314912, 'nodeNum_02': 200, 'leaking_rate_02': 0.037037737092576226, 'nodeNum_03': 600, 'leaking_rate_03': 0.04481429871113998, 'nodeNum_04': 500, 'leaking_rate_04': 0.0725555305080029, 'tikhonov_beta': 2.443676523362188e-07, 'intensity': 1.9637336595277306}. Best is trial 1092 with value: 0.2183747383204604.
