[I 2024-11-06 00:53:43,400] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:59:11,855] Trial 14 finished with value: 0.2740597270794489 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.011769870968019317, 'nodeNum_02': 600, 'leaking_rate_02': 0.02196030985783868, 'nodeNum_03': 350, 'leaking_rate_03': 0.059571414017066775, 'nodeNum_04': 150, 'leaking_rate_04': 0.0015898928559714913, 'tikhonov_beta': 2.5207391811724346e-05, 'intensity': 0.9303894451274426}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:04:50,039] Trial 35 finished with value: 0.256816245717751 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.0010721719207686217, 'nodeNum_02': 500, 'leaking_rate_02': 0.007251578515734716, 'nodeNum_03': 350, 'leaking_rate_03': 0.02801798337174488, 'nodeNum_04': 600, 'leaking_rate_04': 0.03393407013411197, 'tikhonov_beta': 1.1073416147122816e-07, 'intensity': 0.653228515022721}. Best is trial 31 with value: 0.23788377456409482.
[I 2024-11-06 01:10:24,068] Trial 55 finished with value: 0.24377178319738046 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.0019358307865264617, 'nodeNum_02': 550, 'leaking_rate_02': 0.0071440089778184585, 'nodeNum_03': 400, 'leaking_rate_03': 0.011700204261125852, 'nodeNum_04': 250, 'leaking_rate_04': 0.09655663439086015, 'tikhonov_beta': 7.733089263976068e-07, 'intensity': 0.4008460773056772}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:15:55,108] Trial 75 finished with value: 0.25577376581044853 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.01438745365362335, 'nodeNum_02': 450, 'leaking_rate_02': 0.037987967951865736, 'nodeNum_03': 300, 'leaking_rate_03': 0.047559304818840804, 'nodeNum_04': 350, 'leaking_rate_04': 0.05198387772413562, 'tikhonov_beta': 1.337781729854298e-06, 'intensity': 0.8000626939960982}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:21:23,617] Trial 94 finished with value: 0.23643086263984028 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.025066290831939796, 'nodeNum_02': 350, 'leaking_rate_02': 0.005033475386125122, 'nodeNum_03': 300, 'leaking_rate_03': 0.03335690497988138, 'nodeNum_04': 300, 'leaking_rate_04': 0.08344078248958614, 'tikhonov_beta': 3.162900357906497e-07, 'intensity': 1.7712948808432722}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:26:47,699] Trial 115 finished with value: 0.2391332940831514 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.009663504647989114, 'nodeNum_02': 350, 'leaking_rate_02': 0.0033867812671937213, 'nodeNum_03': 250, 'leaking_rate_03': 0.03357848157473624, 'nodeNum_04': 200, 'leaking_rate_04': 0.0689031782870291, 'tikhonov_beta': 2.2357652517980748e-07, 'intensity': 1.669715196524672}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:32:18,484] Trial 134 finished with value: 0.22925449390230487 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.007229050989223332, 'nodeNum_02': 300, 'leaking_rate_02': 0.09968774238562908, 'nodeNum_03': 200, 'leaking_rate_03': 0.09671402996510599, 'nodeNum_04': 450, 'leaking_rate_04': 0.06288440941712614, 'tikhonov_beta': 1.3681231180595586e-07, 'intensity': 1.9976250503872501}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:37:51,001] Trial 155 finished with value: 0.23177410208800375 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.006051057271871353, 'nodeNum_02': 250, 'leaking_rate_02': 0.07463148121588128, 'nodeNum_03': 150, 'leaking_rate_03': 0.08562749667146388, 'nodeNum_04': 450, 'leaking_rate_04': 0.0881447203255647, 'tikhonov_beta': 1.5370287521246104e-07, 'intensity': 1.897085916234917}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:43:23,889] Trial 174 finished with value: 0.2605714641811193 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.004727614459741979, 'nodeNum_02': 200, 'leaking_rate_02': 0.06781312074527725, 'nodeNum_03': 150, 'leaking_rate_03': 0.09959199520476758, 'nodeNum_04': 500, 'leaking_rate_04': 0.014343351374650034, 'tikhonov_beta': 6.024985268757849e-05, 'intensity': 1.8683251767159934}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:48:53,548] Trial 194 finished with value: 0.22857510447533191 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.005277382579111086, 'nodeNum_02': 150, 'leaking_rate_02': 0.05918366138057201, 'nodeNum_03': 200, 'leaking_rate_03': 0.07158250770636546, 'nodeNum_04': 550, 'leaking_rate_04': 0.0807956320876655, 'tikhonov_beta': 1.0103762206966826e-07, 'intensity': 1.9634974977547925}. Best is trial 189 with value: 0.22196394849377712.
[I 2024-11-06 01:54:25,436] Trial 213 finished with value: 0.23748519491889128 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.054569718311565624, 'nodeNum_02': 150, 'leaking_rate_02': 0.0010982967052892197, 'nodeNum_03': 200, 'leaking_rate_03': 0.07759519377321795, 'nodeNum_04': 550, 'leaking_rate_04': 0.09873591743527185, 'tikhonov_beta': 1.2468680605529041e-07, 'intensity': 1.9700240939382598}. Best is trial 189 with value: 0.22196394849377712.
