[I 2024-11-06 00:53:53,811] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:59:10,586] Trial 15 finished with value: 0.32707511544865253 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.006736882615552429, 'nodeNum_02': 550, 'leaking_rate_02': 0.024487193392426016, 'nodeNum_03': 150, 'leaking_rate_03': 0.004294456279714748, 'nodeNum_04': 200, 'leaking_rate_04': 0.0028865048961755598, 'tikhonov_beta': 4.645755130644866e-06, 'intensity': 1.489656282706078}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:04:39,587] Trial 34 finished with value: 0.250785841942297 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.0015661219504575093, 'nodeNum_02': 600, 'leaking_rate_02': 0.06753464496941287, 'nodeNum_03': 350, 'leaking_rate_03': 0.018932954331584265, 'nodeNum_04': 150, 'leaking_rate_04': 0.03501507404193345, 'tikhonov_beta': 1.499958027525551e-07, 'intensity': 0.5816641490750504}. Best is trial 31 with value: 0.23788377456409482.
[I 2024-11-06 01:10:10,032] Trial 54 finished with value: 0.2455100113173474 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.0020616945719724865, 'nodeNum_02': 550, 'leaking_rate_02': 0.007335795584241258, 'nodeNum_03': 400, 'leaking_rate_03': 0.038429784071873405, 'nodeNum_04': 250, 'leaking_rate_04': 0.0993445526495429, 'tikhonov_beta': 1.1306664598545461e-06, 'intensity': 0.7799297780722253}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:15:44,139] Trial 73 finished with value: 0.2659857328146427 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.003947356947854303, 'nodeNum_02': 550, 'leaking_rate_02': 0.03454685423818886, 'nodeNum_03': 400, 'leaking_rate_03': 0.0491720882166445, 'nodeNum_04': 350, 'leaking_rate_04': 0.048995281145661415, 'tikhonov_beta': 1.6767979914940538e-06, 'intensity': 0.41008250653547196}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:21:11,368] Trial 93 finished with value: 0.23662879697712288 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.012142433655550565, 'nodeNum_02': 350, 'leaking_rate_02': 0.004622924719156171, 'nodeNum_03': 300, 'leaking_rate_03': 0.05671598765839433, 'nodeNum_04': 300, 'leaking_rate_04': 0.07615448869778986, 'tikhonov_beta': 3.325370998066286e-07, 'intensity': 1.8799078256121011}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:26:44,070] Trial 113 finished with value: 0.2366590848598954 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.009929397695399316, 'nodeNum_02': 350, 'leaking_rate_02': 0.003321798309230387, 'nodeNum_03': 250, 'leaking_rate_03': 0.07463591632005231, 'nodeNum_04': 300, 'leaking_rate_04': 0.07554720689800253, 'tikhonov_beta': 2.3102956718967767e-07, 'intensity': 1.9503158364348687}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:32:15,021] Trial 133 finished with value: 0.23205234782957798 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.006169505938157899, 'nodeNum_02': 300, 'leaking_rate_02': 0.0894251602091518, 'nodeNum_03': 200, 'leaking_rate_03': 0.09772703997397979, 'nodeNum_04': 450, 'leaking_rate_04': 0.06423433881061423, 'tikhonov_beta': 1.5524747587734666e-07, 'intensity': 1.5567063517398838}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:37:45,066] Trial 154 finished with value: 0.23332909350879757 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.007861068411618497, 'nodeNum_02': 250, 'leaking_rate_02': 0.0764203294316463, 'nodeNum_03': 150, 'leaking_rate_03': 0.08237320017190876, 'nodeNum_04': 450, 'leaking_rate_04': 0.08807869861210513, 'tikhonov_beta': 1.4930203780562825e-07, 'intensity': 1.4186784993679018}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:43:18,124] Trial 173 finished with value: 0.23458092336200242 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.00657170659494605, 'nodeNum_02': 200, 'leaking_rate_02': 0.06733143190376689, 'nodeNum_03': 150, 'leaking_rate_03': 0.09849515053657393, 'nodeNum_04': 500, 'leaking_rate_04': 0.014583544534475985, 'tikhonov_beta': 1.9687495214529776e-07, 'intensity': 1.2938993840348496}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:48:47,371] Trial 193 finished with value: 0.22311462652103825 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.0052324283400857555, 'nodeNum_02': 200, 'leaking_rate_02': 0.06626079598239423, 'nodeNum_03': 200, 'leaking_rate_03': 0.0675184743235904, 'nodeNum_04': 550, 'leaking_rate_04': 0.09988160187064986, 'tikhonov_beta': 1.0039646683564402e-07, 'intensity': 1.856916106444788}. Best is trial 189 with value: 0.22196394849377712.
[I 2024-11-06 01:54:14,851] Trial 212 finished with value: 0.23060960026085697 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.008678426741321741, 'nodeNum_02': 150, 'leaking_rate_02': 0.0027164729645852773, 'nodeNum_03': 200, 'leaking_rate_03': 0.07675095627779094, 'nodeNum_04': 550, 'leaking_rate_04': 0.0983539590550363, 'tikhonov_beta': 1.232241813452696e-07, 'intensity': 1.7638262943994143}. Best is trial 189 with value: 0.22196394849377712.
