[I 2024-11-06 00:52:31,695] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:57:10,782] Trial 7 finished with value: 0.2533791010378575 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.08792348559118754, 'nodeNum_02': 400, 'leaking_rate_02': 0.009770669760388574, 'nodeNum_03': 300, 'leaking_rate_03': 0.0039305175395512185, 'nodeNum_04': 200, 'leaking_rate_04': 0.03495844012060772, 'tikhonov_beta': 5.178925519518022e-07, 'intensity': 1.7721866794218966}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:02:48,391] Trial 27 finished with value: 0.4453477109207628 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.007708263547131023, 'nodeNum_02': 350, 'leaking_rate_02': 0.00182269006486614, 'nodeNum_03': 600, 'leaking_rate_03': 0.017650067598749715, 'nodeNum_04': 500, 'leaking_rate_04': 0.010581776333809698, 'tikhonov_beta': 0.0022645809264188283, 'intensity': 0.16751791716957487}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:08:11,164] Trial 47 finished with value: 0.23939035654489407 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.016883650066484245, 'nodeNum_02': 400, 'leaking_rate_02': 0.05456634833050509, 'nodeNum_03': 350, 'leaking_rate_03': 0.02742184909259326, 'nodeNum_04': 250, 'leaking_rate_04': 0.09911570961766433, 'tikhonov_beta': 2.420628064599658e-07, 'intensity': 0.5977481781864435}. Best is trial 45 with value: 0.23625421486015064.
[I 2024-11-06 01:13:39,973] Trial 67 finished with value: 0.2583529354504628 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.003638165211503479, 'nodeNum_02': 550, 'leaking_rate_02': 0.03787537327746679, 'nodeNum_03': 400, 'leaking_rate_03': 0.011781786223730857, 'nodeNum_04': 350, 'leaking_rate_04': 0.05507740007459687, 'tikhonov_beta': 1.5324926746495405e-06, 'intensity': 0.8084836771245598}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:19:05,726] Trial 87 finished with value: 0.2423708574448598 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.012435939583080117, 'nodeNum_02': 450, 'leaking_rate_02': 0.004611890703051672, 'nodeNum_03': 300, 'leaking_rate_03': 0.06027343177143042, 'nodeNum_04': 300, 'leaking_rate_04': 0.04155946194139154, 'tikhonov_beta': 3.004603417716388e-07, 'intensity': 1.791732308940207}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:24:41,150] Trial 106 finished with value: 0.23608245192912525 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.0026263672954449846, 'nodeNum_02': 500, 'leaking_rate_02': 0.0032397559364059207, 'nodeNum_03': 350, 'leaking_rate_03': 0.07177744088792772, 'nodeNum_04': 400, 'leaking_rate_04': 0.07437088274657784, 'tikhonov_beta': 1.1391492666027877e-07, 'intensity': 1.7131964917749443}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:30:09,220] Trial 125 finished with value: 0.23396930834156235 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.009621492361969183, 'nodeNum_02': 300, 'leaking_rate_02': 0.0035870027473681927, 'nodeNum_03': 250, 'leaking_rate_03': 0.09389239112055055, 'nodeNum_04': 400, 'leaking_rate_04': 0.06596004233300243, 'tikhonov_beta': 5.00752456919412e-07, 'intensity': 1.5918242775109643}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:35:36,765] Trial 145 finished with value: 0.25877553144628 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.0018332989870680082, 'nodeNum_02': 250, 'leaking_rate_02': 0.09208389184588606, 'nodeNum_03': 200, 'leaking_rate_03': 0.0890287425965822, 'nodeNum_04': 450, 'leaking_rate_04': 0.08739827435531382, 'tikhonov_beta': 1.5152928392591302e-07, 'intensity': 1.56562043073204}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:41:05,793] Trial 165 finished with value: 0.24086365386835984 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.006035262356868833, 'nodeNum_02': 250, 'leaking_rate_02': 0.07925756913552688, 'nodeNum_03': 150, 'leaking_rate_03': 0.08314247643477016, 'nodeNum_04': 500, 'leaking_rate_04': 0.057086585485558845, 'tikhonov_beta': 1.703221660679967e-07, 'intensity': 1.4004736444435277}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:46:35,075] Trial 185 finished with value: 0.22233802142868725 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.004988851694073807, 'nodeNum_02': 200, 'leaking_rate_02': 0.05942185929380629, 'nodeNum_03': 200, 'leaking_rate_03': 0.07092360096111805, 'nodeNum_04': 550, 'leaking_rate_04': 0.09780193715042185, 'tikhonov_beta': 1.0205850511233575e-07, 'intensity': 1.8627365687944608}. Best is trial 185 with value: 0.22233802142868725.
[I 2024-11-06 01:52:04,202] Trial 205 finished with value: 0.23286472954000065 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.005505510675853907, 'nodeNum_02': 250, 'leaking_rate_02': 0.05956592401759021, 'nodeNum_03': 200, 'leaking_rate_03': 0.00107540216038525, 'nodeNum_04': 550, 'leaking_rate_04': 0.09462102965325299, 'tikhonov_beta': 1.0345735405456045e-07, 'intensity': 1.9687850775995654}. Best is trial 189 with value: 0.22196394849377712.
[I 2024-11-06 01:57:40,308] Trial 225 finished with value: 0.22417302113965343 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.0045117281425074976, 'nodeNum_02': 150, 'leaking_rate_02': 0.04620781142408356, 'nodeNum_03': 200, 'leaking_rate_03': 0.07686876087196674, 'nodeNum_04': 600, 'leaking_rate_04': 0.09969677161846403, 'tikhonov_beta': 1.2742743756081807e-07, 'intensity': 1.9216132167889526}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:03:11,509] Trial 245 finished with value: 0.2361385074163618 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.004327060373157378, 'nodeNum_02': 150, 'leaking_rate_02': 0.0538700824753704, 'nodeNum_03': 200, 'leaking_rate_03': 0.009600314688039454, 'nodeNum_04': 600, 'leaking_rate_04': 0.08137008799946516, 'tikhonov_beta': 2.433588048704301e-07, 'intensity': 1.917447236262979}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:08:45,711] Trial 265 finished with value: 0.22401061348672124 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.003433146346051022, 'nodeNum_02': 150, 'leaking_rate_02': 0.019874635008496847, 'nodeNum_03': 200, 'leaking_rate_03': 0.06101619227775165, 'nodeNum_04': 600, 'leaking_rate_04': 0.09060091183094275, 'tikhonov_beta': 1.859223753630569e-07, 'intensity': 1.7902018393064927}. Best is trial 223 with value: 0.2204076541705011.
