[I 2024-11-06 00:53:33,472] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:59:07,371] Trial 13 finished with value: 0.453695331039643 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.01143955565394599, 'nodeNum_02': 250, 'leaking_rate_02': 0.001498919329982031, 'nodeNum_03': 300, 'leaking_rate_03': 0.04796270945604037, 'nodeNum_04': 400, 'leaking_rate_04': 0.047322273897481136, 'tikhonov_beta': 0.09169769670987547, 'intensity': 0.9690088366076384}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:04:34,940] Trial 33 finished with value: 0.2490376526764801 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.0015155801001659444, 'nodeNum_02': 600, 'leaking_rate_02': 0.08860499595233197, 'nodeNum_03': 350, 'leaking_rate_03': 0.02419118694852144, 'nodeNum_04': 150, 'leaking_rate_04': 0.03383065876583507, 'tikhonov_beta': 1.8443348165029384e-07, 'intensity': 0.5923473113831303}. Best is trial 31 with value: 0.23788377456409482.
[I 2024-11-06 01:10:07,332] Trial 52 finished with value: 0.23716098593210144 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.0022551860560415665, 'nodeNum_02': 550, 'leaking_rate_02': 0.007428011523477416, 'nodeNum_03': 400, 'leaking_rate_03': 0.03331298059346882, 'nodeNum_04': 250, 'leaking_rate_04': 0.09938242437663573, 'tikhonov_beta': 1.1024498306213381e-07, 'intensity': 0.7595514241524968}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:15:39,044] Trial 72 finished with value: 0.2599066190799734 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.003465818643088405, 'nodeNum_02': 550, 'leaking_rate_02': 0.01657908167135236, 'nodeNum_03': 400, 'leaking_rate_03': 0.03829579173288925, 'nodeNum_04': 350, 'leaking_rate_04': 0.05059644944864648, 'tikhonov_beta': 1.7766563995118813e-06, 'intensity': 0.843183902710326}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:21:01,993] Trial 92 finished with value: 0.23634656034524112 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.012619083615585239, 'nodeNum_02': 350, 'leaking_rate_02': 0.004390402844725791, 'nodeNum_03': 300, 'leaking_rate_03': 0.06501735865011925, 'nodeNum_04': 300, 'leaking_rate_04': 0.0769015713242335, 'tikhonov_beta': 2.8526434084143286e-07, 'intensity': 1.8918576268641847}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:26:26,413] Trial 112 finished with value: 0.23469124330003233 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.009123930172005553, 'nodeNum_02': 350, 'leaking_rate_02': 0.003501403734982539, 'nodeNum_03': 250, 'leaking_rate_03': 0.07603214444499382, 'nodeNum_04': 300, 'leaking_rate_04': 0.07195107361562735, 'tikhonov_beta': 2.2597733806760233e-07, 'intensity': 1.9211483329437204}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:31:57,182] Trial 131 finished with value: 0.2310828027454339 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.006703189714624017, 'nodeNum_02': 300, 'leaking_rate_02': 0.09116858232321962, 'nodeNum_03': 200, 'leaking_rate_03': 0.09732213935685742, 'nodeNum_04': 450, 'leaking_rate_04': 0.0633893619593209, 'tikhonov_beta': 1.9389432623431117e-07, 'intensity': 1.9582652223024275}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:37:23,802] Trial 151 finished with value: 0.23701678350675387 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.00759658854635077, 'nodeNum_02': 250, 'leaking_rate_02': 0.07981319496183983, 'nodeNum_03': 200, 'leaking_rate_03': 0.08793018398113064, 'nodeNum_04': 450, 'leaking_rate_04': 0.08547495676733942, 'tikhonov_beta': 1.4872277148601376e-07, 'intensity': 1.8976094233683927}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:42:50,169] Trial 170 finished with value: 0.2336687073678832 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.006572869524576624, 'nodeNum_02': 200, 'leaking_rate_02': 0.07142519956541778, 'nodeNum_03': 150, 'leaking_rate_03': 0.08569355494224844, 'nodeNum_04': 500, 'leaking_rate_04': 0.014269707522520932, 'tikhonov_beta': 1.9853473787809256e-07, 'intensity': 1.379680252114687}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:48:18,974] Trial 189 finished with value: 0.22196394849377712 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.005458074277323022, 'nodeNum_02': 200, 'leaking_rate_02': 0.06228952754616704, 'nodeNum_03': 200, 'leaking_rate_03': 0.0669527433094817, 'nodeNum_04': 550, 'leaking_rate_04': 0.09807667914823127, 'tikhonov_beta': 1.0602225431119027e-07, 'intensity': 1.8569247460717468}. Best is trial 189 with value: 0.22196394849377712.
[I 2024-11-06 01:53:53,586] Trial 209 finished with value: 0.23206266398797812 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.00871017932894579, 'nodeNum_02': 250, 'leaking_rate_02': 0.0011340790269337465, 'nodeNum_03': 200, 'leaking_rate_03': 0.0772015171707918, 'nodeNum_04': 550, 'leaking_rate_04': 0.09557093380729155, 'tikhonov_beta': 1.1690474727160382e-07, 'intensity': 1.7477393566180093}. Best is trial 189 with value: 0.22196394849377712.
