[I 2024-11-06 00:52:21,648] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:56:29,902] Trial 6 finished with value: 0.4753925215351497 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.0027522863706790526, 'nodeNum_02': 200, 'leaking_rate_02': 0.0021863848718700852, 'nodeNum_03': 200, 'leaking_rate_03': 0.008923356434384534, 'nodeNum_04': 200, 'leaking_rate_04': 0.004109870334469968, 'tikhonov_beta': 0.07051102443256713, 'intensity': 0.48403485051175066}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 02:25:20,319] Trial 323 finished with value: 0.23133772622909568 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.0025966302062969695, 'nodeNum_02': 200, 'leaking_rate_02': 0.017963047431984056, 'nodeNum_03': 450, 'leaking_rate_03': 0.06418038033956407, 'nodeNum_04': 600, 'leaking_rate_04': 0.0994960762567787, 'tikhonov_beta': 2.765899436517674e-07, 'intensity': 1.6559658393629453}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:30:52,159] Trial 343 finished with value: 0.23854903755940335 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.0033957008192492173, 'nodeNum_02': 150, 'leaking_rate_02': 0.002007068081080564, 'nodeNum_03': 200, 'leaking_rate_03': 0.07930325740517212, 'nodeNum_04': 550, 'leaking_rate_04': 0.08617113500086417, 'tikhonov_beta': 1.0249069988713769e-07, 'intensity': 1.0634577067768751}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:36:27,022] Trial 362 finished with value: 0.22895359116524383 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.0049044789439009065, 'nodeNum_02': 150, 'leaking_rate_02': 0.04905814360063997, 'nodeNum_03': 200, 'leaking_rate_03': 0.05719278403642109, 'nodeNum_04': 600, 'leaking_rate_04': 0.0858042236532925, 'tikhonov_beta': 1.5124516663140768e-07, 'intensity': 1.9964467284748848}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:42:00,303] Trial 382 finished with value: 0.22267331289789147 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.007860842171893843, 'nodeNum_02': 200, 'leaking_rate_02': 0.06256187097374385, 'nodeNum_03': 200, 'leaking_rate_03': 0.057683422928812865, 'nodeNum_04': 600, 'leaking_rate_04': 0.09160995471617547, 'tikhonov_beta': 1.766695097801389e-07, 'intensity': 1.8298681740218905}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:47:43,327] Trial 402 finished with value: 0.22512946005825663 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.007859418531613137, 'nodeNum_02': 200, 'leaking_rate_02': 0.06588633035699198, 'nodeNum_03': 200, 'leaking_rate_03': 0.04689806562773301, 'nodeNum_04': 600, 'leaking_rate_04': 0.0919797711741882, 'tikhonov_beta': 2.425471873657099e-07, 'intensity': 1.894230587649298}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:53:40,879] Trial 423 finished with value: 0.22688598103947663 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.00668741759005648, 'nodeNum_02': 200, 'leaking_rate_02': 0.07097704450252208, 'nodeNum_03': 500, 'leaking_rate_03': 0.0919630671042696, 'nodeNum_04': 600, 'leaking_rate_04': 0.09193202039853256, 'tikhonov_beta': 4.914031707072895e-07, 'intensity': 1.8899928023017332}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:59:24,597] Trial 443 finished with value: 0.22892148175178645 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.006022732562881945, 'nodeNum_02': 200, 'leaking_rate_02': 0.08542137677945327, 'nodeNum_03': 150, 'leaking_rate_03': 0.09961889393145837, 'nodeNum_04': 600, 'leaking_rate_04': 0.07763528579825114, 'tikhonov_beta': 4.6183443379917854e-07, 'intensity': 1.9309485758219653}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 03:05:04,764] Trial 463 finished with value: 0.22294935591675677 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.008534997439388464, 'nodeNum_02': 250, 'leaking_rate_02': 0.05289221170918866, 'nodeNum_03': 200, 'leaking_rate_03': 0.07419026521818926, 'nodeNum_04': 600, 'leaking_rate_04': 0.09981477038986088, 'tikhonov_beta': 1.9770587924897884e-07, 'intensity': 1.8423357872517145}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:10:49,081] Trial 484 finished with value: 0.22319491633983962 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.011175696006125377, 'nodeNum_02': 250, 'leaking_rate_02': 0.060112443730098886, 'nodeNum_03': 600, 'leaking_rate_03': 0.08162382624152116, 'nodeNum_04': 600, 'leaking_rate_04': 0.09945611343335775, 'tikhonov_beta': 1.7836178929705982e-07, 'intensity': 1.7850335772838113}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:16:41,419] Trial 504 finished with value: 0.2297402702215865 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.010291791967961865, 'nodeNum_02': 250, 'leaking_rate_02': 0.04521903133108572, 'nodeNum_03': 600, 'leaking_rate_03': 0.0668133146875601, 'nodeNum_04': 600, 'leaking_rate_04': 0.08488065173196083, 'tikhonov_beta': 1.3071192254649475e-07, 'intensity': 1.738540275521673}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:22:19,264] Trial 524 finished with value: 0.2243052665035628 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.012773179301498332, 'nodeNum_02': 250, 'leaking_rate_02': 0.054045288598836574, 'nodeNum_03': 200, 'leaking_rate_03': 0.07371849717388532, 'nodeNum_04': 600, 'leaking_rate_04': 0.09959264780190348, 'tikhonov_beta': 2.8553605143832004e-07, 'intensity': 1.854012896446794}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:27:51,317] Trial 544 finished with value: 0.22644440573777685 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.007656119348786751, 'nodeNum_02': 200, 'leaking_rate_02': 0.06669305706359574, 'nodeNum_03': 250, 'leaking_rate_03': 0.07937839056508371, 'nodeNum_04': 550, 'leaking_rate_04': 0.07014590748583824, 'tikhonov_beta': 1.6628473196643197e-07, 'intensity': 1.86569144672494}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:33:28,021] Trial 563 finished with value: 0.2292447302636531 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.007690154377808607, 'nodeNum_02': 200, 'leaking_rate_02': 0.05996085223168121, 'nodeNum_03': 250, 'leaking_rate_03': 0.08569341446798931, 'nodeNum_04': 600, 'leaking_rate_04': 0.07206881498696872, 'tikhonov_beta': 1.7302115353553885e-07, 'intensity': 1.828688170192249}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:39:04,257] Trial 583 finished with value: 0.26561166802489683 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.009163179976332578, 'nodeNum_02': 200, 'leaking_rate_02': 0.07512521238083132, 'nodeNum_03': 200, 'leaking_rate_03': 0.0628068035444485, 'nodeNum_04': 600, 'leaking_rate_04': 0.08226151710864778, 'tikhonov_beta': 3.999032557590515e-05, 'intensity': 1.9289899117625828}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:44:47,233] Trial 603 finished with value: 0.22768726706681466 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.008732377469604195, 'nodeNum_02': 200, 'leaking_rate_02': 0.05726959927388352, 'nodeNum_03': 600, 'leaking_rate_03': 0.07084944650050864, 'nodeNum_04': 550, 'leaking_rate_04': 0.08999061063444205, 'tikhonov_beta': 3.4209866187634626e-07, 'intensity': 1.93474387749938}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:50:38,125] Trial 623 finished with value: 0.23692548090583296 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.010723844774246122, 'nodeNum_02': 200, 'leaking_rate_02': 0.04592856484444534, 'nodeNum_03': 600, 'leaking_rate_03': 0.05531426964524995, 'nodeNum_04': 500, 'leaking_rate_04': 0.00658456925795108, 'tikhonov_beta': 1.0096179717355617e-07, 'intensity': 1.9772910718098275}. Best is trial 461 with value: 0.21992342296321704.
[I 2024-11-06 03:56:21,327] Trial 643 finished with value: 0.23615682214179523 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.011926442951866656, 'nodeNum_02': 200, 'leaking_rate_02': 0.041820926439497454, 'nodeNum_03': 600, 'leaking_rate_03': 0.04332343623869462, 'nodeNum_04': 500, 'leaking_rate_04': 0.004301973748334725, 'tikhonov_beta': 1.0635536332599382e-07, 'intensity': 1.9975763744338058}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:02:11,726] Trial 663 finished with value: 0.22552847707139695 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.00981202442233587, 'nodeNum_02': 200, 'leaking_rate_02': 0.0374201383062365, 'nodeNum_03': 600, 'leaking_rate_03': 0.04375429505987492, 'nodeNum_04': 500, 'leaking_rate_04': 0.08347224494767203, 'tikhonov_beta': 1.4514916073723188e-07, 'intensity': 1.9362445949710831}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:07:53,487] Trial 684 finished with value: 0.2211343948965512 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.009631775118844336, 'nodeNum_02': 200, 'leaking_rate_02': 0.029134856214593368, 'nodeNum_03': 600, 'leaking_rate_03': 0.05379143956576353, 'nodeNum_04': 500, 'leaking_rate_04': 0.0901537832674579, 'tikhonov_beta': 1.6085410752622005e-07, 'intensity': 1.9302506129966555}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:13:39,378] Trial 704 finished with value: 0.22623267220047377 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.014261708069808343, 'nodeNum_02': 200, 'leaking_rate_02': 0.028457665680247265, 'nodeNum_03': 600, 'leaking_rate_03': 0.05357004453153415, 'nodeNum_04': 500, 'leaking_rate_04': 0.06919844379713566, 'tikhonov_beta': 1.50749593350853e-07, 'intensity': 1.9463666702948423}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:19:23,907] Trial 724 finished with value: 0.22150352603628293 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.012581911047568848, 'nodeNum_02': 200, 'leaking_rate_02': 0.033580377194845974, 'nodeNum_03': 600, 'leaking_rate_03': 0.04793454818254567, 'nodeNum_04': 500, 'leaking_rate_04': 0.081697321965402, 'tikhonov_beta': 1.0020104992678554e-07, 'intensity': 1.9072563022606643}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:25:19,167] Trial 744 finished with value: 0.23326281077600336 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.017427636251761674, 'nodeNum_02': 200, 'leaking_rate_02': 0.033200367289594385, 'nodeNum_03': 600, 'leaking_rate_03': 0.04552523860300221, 'nodeNum_04': 500, 'leaking_rate_04': 0.08073486336721697, 'tikhonov_beta': 1.0186842189497757e-07, 'intensity': 0.6428776407862019}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:30:54,899] Trial 766 finished with value: 0.22440256425925742 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.02014848563292726, 'nodeNum_02': 200, 'leaking_rate_02': 0.025878166058002368, 'nodeNum_03': 600, 'leaking_rate_03': 0.0573789812502278, 'nodeNum_04': 500, 'leaking_rate_04': 0.07383863125859957, 'tikhonov_beta': 1.2071324261918885e-07, 'intensity': 1.8889252488505412}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:36:42,407] Trial 786 finished with value: 0.21970297134843156 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.01170506779299199, 'nodeNum_02': 200, 'leaking_rate_02': 0.02930245323661824, 'nodeNum_03': 600, 'leaking_rate_03': 0.05031473276650962, 'nodeNum_04': 500, 'leaking_rate_04': 0.09098382423729671, 'tikhonov_beta': 1.8557763025280088e-07, 'intensity': 1.997697318451042}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:42:16,141] Trial 806 finished with value: 0.4474556573962789 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.01406521429944423, 'nodeNum_02': 200, 'leaking_rate_02': 0.03757111896617239, 'nodeNum_03': 600, 'leaking_rate_03': 0.05147038628328174, 'nodeNum_04': 450, 'leaking_rate_04': 0.09148957846206271, 'tikhonov_beta': 0.06649276720291483, 'intensity': 1.9978151277343672}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:48:02,530] Trial 826 finished with value: 0.2262460840437354 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.010840339861067104, 'nodeNum_02': 200, 'leaking_rate_02': 0.03456068837633119, 'nodeNum_03': 550, 'leaking_rate_03': 0.039935768962962456, 'nodeNum_04': 500, 'leaking_rate_04': 0.09344821356298832, 'tikhonov_beta': 3.049573803972881e-07, 'intensity': 1.9594734348660925}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:53:44,901] Trial 847 finished with value: 0.2676974413934708 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.010763210884801215, 'nodeNum_02': 200, 'leaking_rate_02': 0.031178329720716873, 'nodeNum_03': 600, 'leaking_rate_03': 0.045183499381192836, 'nodeNum_04': 500, 'leaking_rate_04': 0.08277869415092594, 'tikhonov_beta': 7.426422020043843e-05, 'intensity': 1.9258318261749945}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 04:59:31,158] Trial 867 finished with value: 0.22251510660448262 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.012961182381355045, 'nodeNum_02': 200, 'leaking_rate_02': 0.040831295861693796, 'nodeNum_03': 600, 'leaking_rate_03': 0.061739995456672137, 'nodeNum_04': 500, 'leaking_rate_04': 0.08510369357558019, 'tikhonov_beta': 1.399176875926877e-07, 'intensity': 1.8716439063464119}. Best is trial 634 with value: 0.21926077150984172.
[I 2024-11-06 05:05:11,061] Trial 888 finished with value: 0.2497305409974372 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.015953151120153, 'nodeNum_02': 200, 'leaking_rate_02': 0.031456161603395955, 'nodeNum_03': 600, 'leaking_rate_03': 0.012801553068154356, 'nodeNum_04': 500, 'leaking_rate_04': 0.07007062679573799, 'tikhonov_beta': 4.823503531481376e-06, 'intensity': 1.9981681476911988}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:11:09,631] Trial 908 finished with value: 0.22155744489001558 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.014818208451694398, 'nodeNum_02': 550, 'leaking_rate_02': 0.03421059820197721, 'nodeNum_03': 600, 'leaking_rate_03': 0.06144939998092513, 'nodeNum_04': 500, 'leaking_rate_04': 0.09855106467866993, 'tikhonov_beta': 1.0034880594898513e-07, 'intensity': 1.9715557387396119}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:17:06,574] Trial 928 finished with value: 0.2209000190945965 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.01420277120876277, 'nodeNum_02': 200, 'leaking_rate_02': 0.03606127534536713, 'nodeNum_03': 600, 'leaking_rate_03': 0.06422134575122768, 'nodeNum_04': 500, 'leaking_rate_04': 0.09923770674372348, 'tikhonov_beta': 1.267138496563885e-07, 'intensity': 1.9202491718086405}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:23:19,690] Trial 950 finished with value: 0.2288247420450442 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.013204426490293514, 'nodeNum_02': 250, 'leaking_rate_02': 0.04451967882299474, 'nodeNum_03': 600, 'leaking_rate_03': 0.06917179412401211, 'nodeNum_04': 500, 'leaking_rate_04': 0.08782743970900218, 'tikhonov_beta': 1.2594268651240925e-07, 'intensity': 0.9242084064150988}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:29:29,642] Trial 972 finished with value: 0.22025561570768404 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.011767458466298085, 'nodeNum_02': 200, 'leaking_rate_02': 0.03931526320523761, 'nodeNum_03': 600, 'leaking_rate_03': 0.057085728595111865, 'nodeNum_04': 500, 'leaking_rate_04': 0.09989237099652544, 'tikhonov_beta': 1.7288648821707167e-07, 'intensity': 1.8602943465288408}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:35:32,245] Trial 994 finished with value: 0.24331220671430626 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.010106162436961996, 'nodeNum_02': 150, 'leaking_rate_02': 0.038923186368109465, 'nodeNum_03': 350, 'leaking_rate_03': 0.05625319938029118, 'nodeNum_04': 500, 'leaking_rate_04': 0.00878509306529952, 'tikhonov_beta': 2.007870839313435e-07, 'intensity': 1.9385315302597637}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:41:42,211] Trial 1016 finished with value: 0.22578887138450804 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.013302995962239226, 'nodeNum_02': 150, 'leaking_rate_02': 0.032540709283181334, 'nodeNum_03': 550, 'leaking_rate_03': 0.04949359565255295, 'nodeNum_04': 500, 'leaking_rate_04': 0.09930197317183168, 'tikhonov_beta': 1.3400354814688802e-07, 'intensity': 1.9286216152082452}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:47:54,383] Trial 1038 finished with value: 0.22989733623941053 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.013134175710768787, 'nodeNum_02': 200, 'leaking_rate_02': 0.04261377112688552, 'nodeNum_03': 600, 'leaking_rate_03': 0.061094042149726725, 'nodeNum_04': 500, 'leaking_rate_04': 0.09968854975925316, 'tikhonov_beta': 2.6927999751594716e-06, 'intensity': 1.8983107479322456}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 05:54:04,230] Trial 1058 finished with value: 0.23017590034877003 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.014457206451591865, 'nodeNum_02': 200, 'leaking_rate_02': 0.046614071244573625, 'nodeNum_03': 600, 'leaking_rate_03': 0.06743334318284691, 'nodeNum_04': 500, 'leaking_rate_04': 0.002725188400468446, 'tikhonov_beta': 1.4522282159782467e-07, 'intensity': 1.812858536792495}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 06:00:17,346] Trial 1080 finished with value: 0.22086187314618652 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.014318594495478905, 'nodeNum_02': 200, 'leaking_rate_02': 0.036990515829635466, 'nodeNum_03': 600, 'leaking_rate_03': 0.05338963404639101, 'nodeNum_04': 500, 'leaking_rate_04': 0.09946033010270469, 'tikhonov_beta': 2.5210460619916515e-07, 'intensity': 1.9651922797242511}. Best is trial 883 with value: 0.21901890427195222.
[I 2024-11-06 06:06:25,414] Trial 1102 finished with value: 0.2200252379378227 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.0163261281756043, 'nodeNum_02': 200, 'leaking_rate_02': 0.03617371003141447, 'nodeNum_03': 600, 'leaking_rate_03': 0.04510062236361299, 'nodeNum_04': 500, 'leaking_rate_04': 0.09852302572523383, 'tikhonov_beta': 1.2212396001777652e-07, 'intensity': 1.9163185309658057}. Best is trial 1092 with value: 0.2183747383204604.
[I 2024-11-06 06:12:40,411] Trial 1124 finished with value: 0.25407148365580734 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.0170954977336685, 'nodeNum_02': 200, 'leaking_rate_02': 0.03897884265272753, 'nodeNum_03': 600, 'leaking_rate_03': 0.038959702362776044, 'nodeNum_04': 550, 'leaking_rate_04': 0.09843340129949713, 'tikhonov_beta': 5.471058518128482e-05, 'intensity': 1.9204914496938483}. Best is trial 1092 with value: 0.2183747383204604.
