[I 2024-11-06 00:51:41,510] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:55:25,067] Trial 2 finished with value: 0.45856531987814153 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.04736603913147807, 'nodeNum_02': 450, 'leaking_rate_02': 0.012612702210962355, 'nodeNum_03': 200, 'leaking_rate_03': 0.014321224908412833, 'nodeNum_04': 450, 'leaking_rate_04': 0.007617743346689497, 'tikhonov_beta': 0.03453469380263676, 'intensity': 1.3262829849414086}. Best is trial 0 with value: 0.2936676791301191.
[I 2024-11-06 01:00:59,982] Trial 22 finished with value: 0.30371794389807455 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.06808542997984812, 'nodeNum_02': 550, 'leaking_rate_02': 0.012812252114655732, 'nodeNum_03': 250, 'leaking_rate_03': 0.016281620572770987, 'nodeNum_04': 200, 'leaking_rate_04': 0.0331729958810864, 'tikhonov_beta': 0.00025294675568711227, 'intensity': 1.5056176755448867}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:06:26,137] Trial 41 finished with value: 0.25077535297999337 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.0017804301054817043, 'nodeNum_02': 400, 'leaking_rate_02': 0.05522014422356518, 'nodeNum_03': 350, 'leaking_rate_03': 0.02556788980004059, 'nodeNum_04': 250, 'leaking_rate_04': 0.09444292706297211, 'tikhonov_beta': 1.6546587216127028e-07, 'intensity': 0.6708620390416044}. Best is trial 36 with value: 0.23640988592594397.
[I 2024-11-06 01:11:55,309] Trial 60 finished with value: 0.2577298367385751 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.0022541269217593763, 'nodeNum_02': 550, 'leaking_rate_02': 0.009123666211820574, 'nodeNum_03': 400, 'leaking_rate_03': 0.039991490071445375, 'nodeNum_04': 250, 'leaking_rate_04': 0.05900615662806175, 'tikhonov_beta': 1.3341002977904516e-06, 'intensity': 0.31616726963561326}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:17:22,084] Trial 80 finished with value: 0.23704761500606564 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.004275039416237402, 'nodeNum_02': 450, 'leaking_rate_02': 0.039799954251726284, 'nodeNum_03': 300, 'leaking_rate_03': 0.060621521867902414, 'nodeNum_04': 350, 'leaking_rate_04': 0.047671366301338315, 'tikhonov_beta': 3.443069709483465e-07, 'intensity': 1.7919300026726006}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:22:48,253] Trial 100 finished with value: 0.23833573705003108 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.01253727379078612, 'nodeNum_02': 350, 'leaking_rate_02': 0.00501561785880795, 'nodeNum_03': 300, 'leaking_rate_03': 0.03383506114012633, 'nodeNum_04': 300, 'leaking_rate_04': 0.07869281849079071, 'tikhonov_beta': 3.142319186170349e-07, 'intensity': 1.996532652745593}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:28:15,038] Trial 120 finished with value: 0.24403425554536629 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.010229206703408877, 'nodeNum_02': 300, 'leaking_rate_02': 0.0036791994231769863, 'nodeNum_03': 250, 'leaking_rate_03': 0.07294326733635405, 'nodeNum_04': 400, 'leaking_rate_04': 0.06938143032429368, 'tikhonov_beta': 5.562686208898072e-07, 'intensity': 0.23848384977988007}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:33:40,329] Trial 140 finished with value: 0.22742780154451903 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.006082014674423222, 'nodeNum_02': 250, 'leaking_rate_02': 0.09387010948993292, 'nodeNum_03': 200, 'leaking_rate_03': 0.09348273151379809, 'nodeNum_04': 450, 'leaking_rate_04': 0.05921473697802926, 'tikhonov_beta': 1.415202110099552e-07, 'intensity': 1.916901887630599}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:39:10,125] Trial 160 finished with value: 0.23409854661764948 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.006273384681430113, 'nodeNum_02': 250, 'leaking_rate_02': 0.0789847502086647, 'nodeNum_03': 150, 'leaking_rate_03': 0.08739387867858511, 'nodeNum_04': 500, 'leaking_rate_04': 0.08712918591816397, 'tikhonov_beta': 1.4681532954057374e-07, 'intensity': 1.341270612731974}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:44:41,823] Trial 180 finished with value: 0.2770076268658088 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.0049948852945229435, 'nodeNum_02': 200, 'leaking_rate_02': 0.06908037495436548, 'nodeNum_03': 150, 'leaking_rate_03': 0.09946294003811952, 'nodeNum_04': 500, 'leaking_rate_04': 0.0020747148456738314, 'tikhonov_beta': 7.265209227652223e-05, 'intensity': 1.8623175652643422}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:50:13,252] Trial 200 finished with value: 0.22480059431408506 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.00529565653726775, 'nodeNum_02': 250, 'leaking_rate_02': 0.08835286946800952, 'nodeNum_03': 200, 'leaking_rate_03': 0.09202407024311568, 'nodeNum_04': 550, 'leaking_rate_04': 0.09839196811376628, 'tikhonov_beta': 1.0139567867516926e-07, 'intensity': 1.9518363912810406}. Best is trial 189 with value: 0.22196394849377712.
[I 2024-11-06 01:55:40,300] Trial 221 finished with value: 0.23467395024566226 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.04446413259356397, 'nodeNum_02': 150, 'leaking_rate_02': 0.048282765753645665, 'nodeNum_03': 200, 'leaking_rate_03': 0.07407577963662464, 'nodeNum_04': 550, 'leaking_rate_04': 0.09967250056388186, 'tikhonov_beta': 1.2772110770957845e-07, 'intensity': 1.9983236841315266}. Best is trial 189 with value: 0.22196394849377712.
[I 2024-11-06 02:01:14,255] Trial 239 finished with value: 0.22672006835804123 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.007172861653965608, 'nodeNum_02': 150, 'leaking_rate_02': 0.05264921490251235, 'nodeNum_03': 200, 'leaking_rate_03': 0.05980649978071514, 'nodeNum_04': 600, 'leaking_rate_04': 0.08064555175277201, 'tikhonov_beta': 1.4420141145089974e-07, 'intensity': 1.9184136374973613}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:06:47,087] Trial 259 finished with value: 0.22782004053770782 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.0036315564465886083, 'nodeNum_02': 150, 'leaking_rate_02': 0.03129424441903967, 'nodeNum_03': 200, 'leaking_rate_03': 0.05712376713953982, 'nodeNum_04': 600, 'leaking_rate_04': 0.08902387430879183, 'tikhonov_beta': 2.5382923449263327e-07, 'intensity': 1.8256600705267327}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:12:24,572] Trial 280 finished with value: 0.22577941338742707 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.0036883621238572584, 'nodeNum_02': 150, 'leaking_rate_02': 0.034188721401239144, 'nodeNum_03': 200, 'leaking_rate_03': 0.06994265345563445, 'nodeNum_04': 600, 'leaking_rate_04': 0.09021964656658868, 'tikhonov_beta': 1.915896008063969e-07, 'intensity': 1.8251684839656843}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:18:00,570] Trial 299 finished with value: 0.22856202836608405 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.0028455956257361203, 'nodeNum_02': 200, 'leaking_rate_02': 0.027584752955016365, 'nodeNum_03': 200, 'leaking_rate_03': 0.06922516982591263, 'nodeNum_04': 600, 'leaking_rate_04': 0.07291265079735333, 'tikhonov_beta': 3.3900541094590286e-07, 'intensity': 1.703404669178524}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:23:41,898] Trial 319 finished with value: 0.24021344618121457 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.009941935123444327, 'nodeNum_02': 200, 'leaking_rate_02': 0.02052293993027312, 'nodeNum_03': 250, 'leaking_rate_03': 0.06724442373374993, 'nodeNum_04': 600, 'leaking_rate_04': 0.0987608500107498, 'tikhonov_beta': 5.566497250635426e-06, 'intensity': 1.8633508600359858}. Best is trial 223 with value: 0.2204076541705011.
