[I 2024-11-06 00:54:24,322] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:59:50,515] Trial 18 finished with value: 0.49893626990986767 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.028154458120686288, 'nodeNum_02': 150, 'leaking_rate_02': 0.001282570553908181, 'nodeNum_03': 500, 'leaking_rate_03': 0.007609832953129383, 'nodeNum_04': 300, 'leaking_rate_04': 0.0010259154038620144, 'tikhonov_beta': 0.09720437995213846, 'intensity': 0.03808741090634116}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:05:30,521] Trial 39 finished with value: 0.28399642429004546 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.001055556435349152, 'nodeNum_02': 500, 'leaking_rate_02': 0.006123148848870206, 'nodeNum_03': 350, 'leaking_rate_03': 0.027808826682241786, 'nodeNum_04': 300, 'leaking_rate_04': 0.02803049442647814, 'tikhonov_beta': 6.26044831082707e-07, 'intensity': 0.5236929811143519}. Best is trial 36 with value: 0.23640988592594397.
[I 2024-11-06 01:11:05,917] Trial 59 finished with value: 0.26863157824871486 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.0021327876380972657, 'nodeNum_02': 550, 'leaking_rate_02': 0.010395517276001966, 'nodeNum_03': 400, 'leaking_rate_03': 0.010418790577475695, 'nodeNum_04': 250, 'leaking_rate_04': 0.05397427164416256, 'tikhonov_beta': 1.7695876162937056e-06, 'intensity': 0.7966063732571976}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:16:36,400] Trial 79 finished with value: 0.25327448012738407 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.00398165300074443, 'nodeNum_02': 450, 'leaking_rate_02': 0.03522823237846475, 'nodeNum_03': 300, 'leaking_rate_03': 0.05493254780685953, 'nodeNum_04': 350, 'leaking_rate_04': 0.04525731734952175, 'tikhonov_beta': 1.0497617064152303e-05, 'intensity': 1.8223300045173358}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:22:12,454] Trial 99 finished with value: 0.23248387987916055 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.012540620617471104, 'nodeNum_02': 350, 'leaking_rate_02': 0.005003124077300395, 'nodeNum_03': 300, 'leaking_rate_03': 0.033992811296641015, 'nodeNum_04': 300, 'leaking_rate_04': 0.07333315676130013, 'tikhonov_beta': 2.847914187206273e-07, 'intensity': 0.933389149731961}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:27:37,677] Trial 119 finished with value: 0.23570839597883592 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.009901582309710702, 'nodeNum_02': 300, 'leaking_rate_02': 0.0032308779151005, 'nodeNum_03': 250, 'leaking_rate_03': 0.0793296848585437, 'nodeNum_04': 400, 'leaking_rate_04': 0.06678241116475434, 'tikhonov_beta': 4.894529647829176e-07, 'intensity': 1.999873116740512}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:33:05,980] Trial 139 finished with value: 0.23260595519209978 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.007564106055937054, 'nodeNum_02': 300, 'leaking_rate_02': 0.09528895624671448, 'nodeNum_03': 200, 'leaking_rate_03': 0.09666290319911355, 'nodeNum_04': 450, 'leaking_rate_04': 0.08777717050992676, 'tikhonov_beta': 1.455903361884247e-07, 'intensity': 1.2154323834600658}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:38:33,520] Trial 159 finished with value: 0.2331770819163265 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.006862549457301154, 'nodeNum_02': 250, 'leaking_rate_02': 0.07903258318409496, 'nodeNum_03': 150, 'leaking_rate_03': 0.08512721076317813, 'nodeNum_04': 500, 'leaking_rate_04': 0.08999397657599402, 'tikhonov_beta': 1.4732378007760058e-07, 'intensity': 1.3586169790333327}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:44:02,045] Trial 179 finished with value: 0.28358156084221353 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.004926924969485282, 'nodeNum_02': 200, 'leaking_rate_02': 0.06747054438739206, 'nodeNum_03': 150, 'leaking_rate_03': 0.06845572183097562, 'nodeNum_04': 500, 'leaking_rate_04': 0.056320325512794964, 'tikhonov_beta': 0.00015328153523292467, 'intensity': 1.3022515022254586}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:49:23,288] Trial 198 finished with value: 0.2375415961113942 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.005305978264565385, 'nodeNum_02': 150, 'leaking_rate_02': 0.06003835281871024, 'nodeNum_03': 200, 'leaking_rate_03': 0.06474618160534344, 'nodeNum_04': 450, 'leaking_rate_04': 0.007580574278431467, 'tikhonov_beta': 1.053721118445777e-07, 'intensity': 1.9683257919056723}. Best is trial 189 with value: 0.22196394849377712.
[I 2024-11-06 01:54:47,212] Trial 217 finished with value: 0.24307189932798787 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.008604935023922657, 'nodeNum_02': 150, 'leaking_rate_02': 0.0010179160131369594, 'nodeNum_03': 200, 'leaking_rate_03': 0.005157970225813704, 'nodeNum_04': 550, 'leaking_rate_04': 0.09887847890677133, 'tikhonov_beta': 1.188328064624553e-07, 'intensity': 1.968890578507588}. Best is trial 189 with value: 0.22196394849377712.
[I 2024-11-06 02:00:53,522] Trial 236 finished with value: 0.23459280470925836 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.007560839152902635, 'nodeNum_02': 150, 'leaking_rate_02': 0.04125605083325418, 'nodeNum_03': 200, 'leaking_rate_03': 0.0016278567478095292, 'nodeNum_04': 600, 'leaking_rate_04': 0.08137864375061445, 'tikhonov_beta': 1.3149181208083032e-07, 'intensity': 1.9180937411873338}. Best is trial 223 with value: 0.2204076541705011.
