[I 2024-11-06 00:52:01,611] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:56:03,143] Trial 4 finished with value: 0.24990214266131328 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.003392879735539534, 'nodeNum_02': 450, 'leaking_rate_02': 0.02949220971870645, 'nodeNum_03': 200, 'leaking_rate_03': 0.02604429955871809, 'nodeNum_04': 350, 'leaking_rate_04': 0.06463733107001893, 'tikhonov_beta': 4.567439259564752e-07, 'intensity': 0.6672056242369455}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:01:23,740] Trial 24 finished with value: 0.32145698334942285 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.0085316560764688, 'nodeNum_02': 300, 'leaking_rate_02': 0.025508752478514748, 'nodeNum_03': 450, 'leaking_rate_03': 0.00633923336644478, 'nodeNum_04': 300, 'leaking_rate_04': 0.037471062694389316, 'tikhonov_beta': 0.0006734867633016181, 'intensity': 0.9910094671570315}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:06:47,491] Trial 43 finished with value: 0.23764975565792443 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.019213622609002577, 'nodeNum_02': 400, 'leaking_rate_02': 0.05429712907455303, 'nodeNum_03': 350, 'leaking_rate_03': 0.022406928890542254, 'nodeNum_04': 250, 'leaking_rate_04': 0.0937785533923425, 'tikhonov_beta': 1.7668010433420762e-07, 'intensity': 0.6307423130346295}. Best is trial 36 with value: 0.23640988592594397.
[I 2024-11-06 01:12:14,196] Trial 62 finished with value: 0.26240910885369045 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.0021183678858152583, 'nodeNum_02': 550, 'leaking_rate_02': 0.011784076142677619, 'nodeNum_03': 400, 'leaking_rate_03': 0.01181586374529081, 'nodeNum_04': 200, 'leaking_rate_04': 0.06618216158238444, 'tikhonov_beta': 1.011878548314221e-06, 'intensity': 0.3605724568851463}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:17:41,678] Trial 81 finished with value: 0.23689038429586706 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.004063036062326873, 'nodeNum_02': 450, 'leaking_rate_02': 0.03773216746197832, 'nodeNum_03': 300, 'leaking_rate_03': 0.05886278169913321, 'nodeNum_04': 350, 'leaking_rate_04': 0.04595036768050207, 'tikhonov_beta': 3.140950833280926e-07, 'intensity': 1.736078869805727}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:23:06,512] Trial 101 finished with value: 0.23578916879026166 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.002571755297777317, 'nodeNum_02': 350, 'leaking_rate_02': 0.004804089473719686, 'nodeNum_03': 300, 'leaking_rate_03': 0.07269774925324962, 'nodeNum_04': 300, 'leaking_rate_04': 0.074219515413037, 'tikhonov_beta': 2.830474951505563e-07, 'intensity': 1.7162002987131952}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:28:26,976] Trial 121 finished with value: 0.23834199842945814 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.010998872409639579, 'nodeNum_02': 300, 'leaking_rate_02': 0.0039007492376324665, 'nodeNum_03': 250, 'leaking_rate_03': 0.07654993986710085, 'nodeNum_04': 200, 'leaking_rate_04': 0.06654223153179505, 'tikhonov_beta': 5.457201926788642e-07, 'intensity': 1.1847403901035758}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:33:52,256] Trial 141 finished with value: 0.24591463817856266 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.008067586691387888, 'nodeNum_02': 300, 'leaking_rate_02': 0.08864734958788383, 'nodeNum_03': 200, 'leaking_rate_03': 0.09262410391899342, 'nodeNum_04': 450, 'leaking_rate_04': 0.08689227501837138, 'tikhonov_beta': 1.4239105639941374e-07, 'intensity': 1.5668237811231305}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:39:20,956] Trial 161 finished with value: 0.233755070266765 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.006795348577875609, 'nodeNum_02': 250, 'leaking_rate_02': 0.07710285338307964, 'nodeNum_03': 150, 'leaking_rate_03': 0.0993855065690751, 'nodeNum_04': 500, 'leaking_rate_04': 0.08668674647275296, 'tikhonov_beta': 1.513881900295101e-07, 'intensity': 1.2970400884071769}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:44:49,026] Trial 181 finished with value: 0.2320932844195459 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.00500055548896183, 'nodeNum_02': 250, 'leaking_rate_02': 0.06525270081362577, 'nodeNum_03': 150, 'leaking_rate_03': 0.06850945119729314, 'nodeNum_04': 500, 'leaking_rate_04': 0.05611400328469205, 'tikhonov_beta': 2.1330017582773485e-07, 'intensity': 1.8541945842353191}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:50:13,169] Trial 201 finished with value: 0.31196487262719613 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.008604876184133524, 'nodeNum_02': 250, 'leaking_rate_02': 0.001070421430047237, 'nodeNum_03': 200, 'leaking_rate_03': 0.005323677128556913, 'nodeNum_04': 450, 'leaking_rate_04': 0.009258287989363267, 'tikhonov_beta': 1.0338186228545081e-07, 'intensity': 1.962360354490812}. Best is trial 189 with value: 0.22196394849377712.
[I 2024-11-06 01:55:44,803] Trial 220 finished with value: 0.23257891921281088 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.004606663996410713, 'nodeNum_02': 150, 'leaking_rate_02': 0.04579842727198064, 'nodeNum_03': 200, 'leaking_rate_03': 0.07607955667826388, 'nodeNum_04': 550, 'leaking_rate_04': 0.0993594179718881, 'tikhonov_beta': 1.1582817740980043e-07, 'intensity': 1.9995926012378735}. Best is trial 189 with value: 0.22196394849377712.
[I 2024-11-06 02:01:14,520] Trial 240 finished with value: 0.23521545042961475 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.0076197614286593746, 'nodeNum_02': 150, 'leaking_rate_02': 0.05325062500780339, 'nodeNum_03': 200, 'leaking_rate_03': 0.001932969737806233, 'nodeNum_04': 600, 'leaking_rate_04': 0.08056267857325311, 'tikhonov_beta': 1.4533895721260122e-07, 'intensity': 1.9090000132950322}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:06:46,797] Trial 260 finished with value: 0.22527677338372434 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.0082593848077383, 'nodeNum_02': 150, 'leaking_rate_02': 0.04071492214659209, 'nodeNum_03': 200, 'leaking_rate_03': 0.06041345882577052, 'nodeNum_04': 600, 'leaking_rate_04': 0.08988555714699899, 'tikhonov_beta': 1.7774327234657622e-07, 'intensity': 1.8136489702712613}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:12:21,268] Trial 279 finished with value: 0.2259953360414237 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.009019937652764664, 'nodeNum_02': 150, 'leaking_rate_02': 0.023160803729569707, 'nodeNum_03': 200, 'leaking_rate_03': 0.054118692375154424, 'nodeNum_04': 600, 'leaking_rate_04': 0.09093117002405736, 'tikhonov_beta': 1.805940421219725e-07, 'intensity': 1.869640745374301}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:17:58,763] Trial 298 finished with value: 0.23211984990750434 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.008558950661121079, 'nodeNum_02': 200, 'leaking_rate_02': 0.026446285106162305, 'nodeNum_03': 200, 'leaking_rate_03': 0.04621899508209899, 'nodeNum_04': 600, 'leaking_rate_04': 0.0721134655777196, 'tikhonov_beta': 3.7764228564811723e-07, 'intensity': 1.7391807914766721}. Best is trial 223 with value: 0.2204076541705011.
[I 2024-11-06 02:23:36,174] Trial 318 finished with value: 0.32739180029171866 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.011050744935068432, 'nodeNum_02': 200, 'leaking_rate_02': 0.01811130345044882, 'nodeNum_03': 200, 'leaking_rate_03': 0.04274490756057481, 'nodeNum_04': 600, 'leaking_rate_04': 0.09851697259175807, 'tikhonov_beta': 0.003971145901945733, 'intensity': 1.8644321477061203}. Best is trial 223 with value: 0.2204076541705011.
