1.0242282776268528,1.0269868467263354,1.0235394667730158,0.9764363712179452,1.0223405436045283,1.013292357228833,1.0369280700610137,1.0289455877125202,1.0529481153864888,0.9661221160744629,0.9503167123844067,1.018049743383161,1.0208301407649027,1.0173577879658506,0.9711683539342076,1.057743900439791,1.0668896697885522,1.1217612191113744,1.0208529112091114,1.0532551327800768
1.024940363771139,1.0249557723526652,1.0229841959547339,0.9749755972131999,1.0237486479643119,1.0118382655781568,1.0301075699572215,1.0303169673224406,1.0534904698473595,0.9658747120794472,0.9476351423435853,1.0197564717369993,1.022251123949935,1.0153333484920433,0.9699712822058649,1.0593765115595966,1.0729790663281098,1.1223916792267885,1.0161352089811329,1.0498944645385164
1.0237521735187545,1.0232316922918232,1.0203998904170157,0.9786057591707917,1.025324248608828,1.0111950290698604,1.0340914094673876,1.027638241391779,1.0599061262747322,0.9654465128573047,0.9473708916540442,1.0177341907132393,1.0210878681072861,1.0166908673594697,0.9698297805205852,1.0577616462128323,1.075046223435608,1.1211709156912095,1.017174081233408,1.0522746260102676
1.0231891286604817,1.0215911146840704,1.0202203667689997,0.9794628257616518,1.0233370045526817,1.011890646401308,1.0331597611351673,1.0320725466674359,1.0496631229202396,0.9635878110485973,0.9478028840856417,1.0197564717369993,1.022139674288364,1.0149466134658578,0.9682911530001882,1.0557492755499414,1.0686828663155385,1.120335656430024,1.0138374679996305,1.0555454768377994
1.0248161626994612,1.0246242184948111,1.0237607401066169,0.9800625744383967,1.0234392056755692,1.0114338856234297,1.0335039148101293,1.0313414999493073,1.0517619905899507,0.96571929162104,0.949565321293277,1.0144304914559705,1.0183503857949443,1.013810086041966,0.9706836700007211,1.0557031365400338,1.0693802205204777,1.1173118572777507,1.0180174010617253,1.053737901380479
1.0253957677006242,1.0234600960605673,1.024245036459404,0.9835185519618183,1.0249637057586414,1.012881691575328,1.0356905073510494,1.0306211254460416,1.0508712946460816,0.9658620246950875,0.9472904675311403,1.0197619596095198,1.018970324537434,1.0161383887506332,0.9696590026245582,1.05554697373727,1.070868324582803,1.1109992247845593,1.0148030080929213,1.0527910761409303
1.0216076350144507,1.0240347894141812,1.0201410423663881,0.9842073722242185,1.0265279507228366,1.0113186478124971,1.033187571533144,1.027664921928937,1.0558539006687147,0.9639208548880415,0.9492574117941593,1.0169988157955083,1.019743506564584,1.014950559741635,0.9684098842993308,1.056079346928511,1.067493628341044,1.1093528002793376,1.020461806361196,1.0485022946210771
1.0227254446595513,1.02425828127392,1.0236020913013932,0.9864994810284121,1.0239984729313705,1.0117272182330763,1.0317275256393659,1.0340095536651055,1.052344029523568,0.9639684325793907,0.9501512684744332,1.0186726169142242,1.0175354101447054,1.0145480396123403,0.970345367120972,1.0555043838819707,1.0687015454460278,1.109039578056393,1.015259297082156,1.0500591297975685
1.0284511140638986,1.022814180026377,1.0229925458918507,0.9887678374097645,1.020745070519451,1.0104470309152616,1.0312130332767964,1.0259146786913733,1.0481551129558675,0.96057772910924,0.9478856060406287,1.0169137537714423,1.0176956190332138,1.018959975931476,0.9697647222744796,1.0574031815973968,1.0685085277643036,1.1129066678089017,1.0160252107426566,1.0543067450026584
1.0244559795915955,1.0259676256077466,1.0218861792238454,0.9940824420205244,1.0263916825589865,1.013110071964267,1.0365422007890868,1.0320778827748676,1.0500379207184023,0.964973907789903,0.9498249763186519,1.0184887731847916,1.0193116391259958,1.015948967513318,0.9701843479618607,1.057342845969056,1.064355534418818,1.113163670658497,1.014745971969267,1.052847212024698
