[I 2024-11-07 18:51:39,052] Using an existing study with name 'reproduct_sample09' instead of creating a new one.
[I 2024-11-07 18:55:08,873] Trial 3 finished with value: 0.29736470410305665 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.07432480893151341, 'nodeNum_02': 250, 'leaking_rate_02': 0.0019207307312204898, 'nodeNum_03': 150, 'leaking_rate_03': 0.003818879154864857, 'nodeNum_04': 350, 'leaking_rate_04': 0.002529323227269317, 'tikhonov_beta': 1.0238574348157057e-07, 'intensity': 0.20982551531879445}. Best is trial 1 with value: 0.2525442193697721.
[I 2024-11-07 19:00:40,694] Trial 23 finished with value: 71.6640447831649 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.5275807725556341, 'nodeNum_02': 250, 'leaking_rate_02': 0.0036579592399872372, 'nodeNum_03': 500, 'leaking_rate_03': 0.8055799830748567, 'nodeNum_04': 550, 'leaking_rate_04': 0.003725593658102107, 'tikhonov_beta': 5.811661849297709e-09, 'intensity': 4.509197632386562}. Best is trial 8 with value: 0.2253558518694178.
[I 2024-11-07 19:06:24,867] Trial 43 finished with value: 0.23261603816582724 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.012579368808761301, 'nodeNum_02': 300, 'leaking_rate_02': 0.07672301697187144, 'nodeNum_03': 600, 'leaking_rate_03': 0.13498086247389698, 'nodeNum_04': 550, 'leaking_rate_04': 0.24500736252664806, 'tikhonov_beta': 7.327442554212228e-07, 'intensity': 2.4880838964909735}. Best is trial 25 with value: 0.22288089504396397.
[I 2024-11-07 19:11:59,507] Trial 62 finished with value: 0.24356801474805803 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.0013266858638791427, 'nodeNum_02': 600, 'leaking_rate_02': 0.0011669037289843338, 'nodeNum_03': 300, 'leaking_rate_03': 0.020622575739013528, 'nodeNum_04': 200, 'leaking_rate_04': 0.4207781255625357, 'tikhonov_beta': 2.429099497574872e-07, 'intensity': 4.015295054649582}. Best is trial 57 with value: 0.2179151496612292.
[I 2024-11-07 19:17:24,961] Trial 82 finished with value: 0.22833701777500442 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.0018003663822043553, 'nodeNum_02': 400, 'leaking_rate_02': 0.11817418929049392, 'nodeNum_03': 350, 'leaking_rate_03': 0.05359492142314061, 'nodeNum_04': 150, 'leaking_rate_04': 0.1407289141890392, 'tikhonov_beta': 7.533162670936771e-08, 'intensity': 4.57361781216261}. Best is trial 57 with value: 0.2179151496612292.
[I 2024-11-07 19:22:51,572] Trial 101 finished with value: 0.2191347173332075 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.0035945266952312404, 'nodeNum_02': 200, 'leaking_rate_02': 0.20593582818278222, 'nodeNum_03': 400, 'leaking_rate_03': 0.08406472389009854, 'nodeNum_04': 150, 'leaking_rate_04': 0.1798041924375846, 'tikhonov_beta': 1.224474782016562e-07, 'intensity': 3.8091418287617262}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:28:11,302] Trial 121 finished with value: 0.2406422816238625 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.004944949263124992, 'nodeNum_02': 150, 'leaking_rate_02': 0.20850381977518656, 'nodeNum_03': 450, 'leaking_rate_03': 0.07442295115585595, 'nodeNum_04': 150, 'leaking_rate_04': 0.09208702995990166, 'tikhonov_beta': 4.55775664618568e-08, 'intensity': 4.324038756327212}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:33:28,042] Trial 140 finished with value: 0.22321035508829248 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.007924629705524136, 'nodeNum_02': 250, 'leaking_rate_02': 0.09850058064590225, 'nodeNum_03': 400, 'leaking_rate_03': 0.006446470791178609, 'nodeNum_04': 200, 'leaking_rate_04': 0.19802456328454252, 'tikhonov_beta': 2.506981038245376e-08, 'intensity': 3.475082608007668}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:38:51,768] Trial 160 finished with value: 0.22587059013521585 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.007511980622637036, 'nodeNum_02': 200, 'leaking_rate_02': 0.02039471279863096, 'nodeNum_03': 500, 'leaking_rate_03': 0.012234147983816706, 'nodeNum_04': 200, 'leaking_rate_04': 0.2288063895419384, 'tikhonov_beta': 1.1423261847693404e-07, 'intensity': 3.110198664813426}. Best is trial 151 with value: 0.21394422899201615.
[I 2024-11-07 19:44:16,633] Trial 180 finished with value: 0.22213590675604936 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.028359437323231092, 'nodeNum_02': 200, 'leaking_rate_02': 0.0757790128773087, 'nodeNum_03': 550, 'leaking_rate_03': 0.0028983172469074247, 'nodeNum_04': 150, 'leaking_rate_04': 0.30664351600702994, 'tikhonov_beta': 1.0193832796409017e-07, 'intensity': 4.896524357588504}. Best is trial 172 with value: 0.21026677483052886.
[I 2024-11-07 19:49:45,365] Trial 200 finished with value: 0.21493431251549805 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.014283723572108541, 'nodeNum_02': 250, 'leaking_rate_02': 0.016872411703527896, 'nodeNum_03': 550, 'leaking_rate_03': 0.057627906604132376, 'nodeNum_04': 300, 'leaking_rate_04': 0.16553688386954515, 'tikhonov_beta': 5.285565685798609e-08, 'intensity': 3.7987816452835825}. Best is trial 194 with value: 0.2079221796202857.
