[I 2024-11-07 18:54:21,983] Using an existing study with name 'reproduct_sample09' instead of creating a new one.
[I 2024-11-07 18:59:57,557] Trial 19 finished with value: 0.3173047999053787 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.46151627813906726, 'nodeNum_02': 200, 'leaking_rate_02': 0.002150067919894034, 'nodeNum_03': 550, 'leaking_rate_03': 0.30084284880590423, 'nodeNum_04': 350, 'leaking_rate_04': 0.7638941665748128, 'tikhonov_beta': 5.225592902154552e-07, 'intensity': 2.2057854517365083}. Best is trial 8 with value: 0.2253558518694178.
[I 2024-11-07 19:05:49,383] Trial 39 finished with value: 0.24657528369690904 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.018578554482709675, 'nodeNum_02': 300, 'leaking_rate_02': 0.8476669375407874, 'nodeNum_03': 600, 'leaking_rate_03': 0.16207896276182854, 'nodeNum_04': 500, 'leaking_rate_04': 0.23561265323935526, 'tikhonov_beta': 8.871135122457648e-06, 'intensity': 4.9543177953473645}. Best is trial 25 with value: 0.22288089504396397.
[I 2024-11-07 19:11:23,245] Trial 59 finished with value: 0.23443286319249543 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.0010071074330606495, 'nodeNum_02': 600, 'leaking_rate_02': 0.06784552809905949, 'nodeNum_03': 350, 'leaking_rate_03': 0.015576990144381105, 'nodeNum_04': 200, 'leaking_rate_04': 0.45024615568667026, 'tikhonov_beta': 3.5804513891248117e-07, 'intensity': 2.7213101026341766}. Best is trial 57 with value: 0.2179151496612292.
[I 2024-11-07 19:16:53,808] Trial 79 finished with value: 0.21952203027364703 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.0020118401147169148, 'nodeNum_02': 200, 'leaking_rate_02': 0.12748818144003504, 'nodeNum_03': 350, 'leaking_rate_03': 0.045518174760618535, 'nodeNum_04': 150, 'leaking_rate_04': 0.12669856321828024, 'tikhonov_beta': 9.590707077689355e-08, 'intensity': 4.639795411374646}. Best is trial 57 with value: 0.2179151496612292.
[I 2024-11-07 19:22:13,954] Trial 99 finished with value: 0.2184821066099122 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.003940539307203969, 'nodeNum_02': 200, 'leaking_rate_02': 0.22176760237807588, 'nodeNum_03': 400, 'leaking_rate_03': 0.08709961372053636, 'nodeNum_04': 150, 'leaking_rate_04': 0.1676674185703625, 'tikhonov_beta': 4.737335098020408e-08, 'intensity': 4.301232765573474}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:27:35,025] Trial 118 finished with value: 0.4727742150109028 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.005614352093093754, 'nodeNum_02': 150, 'leaking_rate_02': 0.21552810904555908, 'nodeNum_03': 450, 'leaking_rate_03': 0.09521753691821744, 'nodeNum_04': 150, 'leaking_rate_04': 0.09774159098023788, 'tikhonov_beta': 3.954374683502001e-08, 'intensity': 4.284389475738367}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:32:57,838] Trial 138 finished with value: 0.21583367388698094 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.007565641522014622, 'nodeNum_02': 250, 'leaking_rate_02': 0.10377665599986988, 'nodeNum_03': 450, 'leaking_rate_03': 0.035811244985620556, 'nodeNum_04': 200, 'leaking_rate_04': 0.19667519784220544, 'tikhonov_beta': 1.5277121830051864e-07, 'intensity': 3.5197865038972562}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:38:15,114] Trial 158 finished with value: 1.0135515286990067 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.007433927023435267, 'nodeNum_02': 200, 'leaking_rate_02': 0.10605127382644994, 'nodeNum_03': 500, 'leaking_rate_03': 0.013382286436775127, 'nodeNum_04': 250, 'leaking_rate_04': 0.23053397348769275, 'tikhonov_beta': 1.0595377080294163e-08, 'intensity': 3.5734186196070663}. Best is trial 151 with value: 0.21394422899201615.
[I 2024-11-07 19:43:37,247] Trial 177 finished with value: 0.2281443952568769 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.009729856766476053, 'nodeNum_02': 200, 'leaking_rate_02': 0.037552703336001234, 'nodeNum_03': 400, 'leaking_rate_03': 0.004889386590697549, 'nodeNum_04': 250, 'leaking_rate_04': 0.3018200216230558, 'tikhonov_beta': 1.0584560624133626e-07, 'intensity': 3.8614858173859177}. Best is trial 172 with value: 0.21026677483052886.
[I 2024-11-07 19:49:03,661] Trial 196 finished with value: 0.23932315289886907 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.011709550578421756, 'nodeNum_02': 250, 'leaking_rate_02': 0.01456291169946921, 'nodeNum_03': 550, 'leaking_rate_03': 0.008255699876569359, 'nodeNum_04': 300, 'leaking_rate_04': 0.3469908985318502, 'tikhonov_beta': 5.5632500373692347e-08, 'intensity': 4.146329745002298}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 19:54:32,977] Trial 216 finished with value: 0.23007231770215544 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.01481802573222865, 'nodeNum_02': 250, 'leaking_rate_02': 0.08924332765597882, 'nodeNum_03': 550, 'leaking_rate_03': 0.01763636862138861, 'nodeNum_04': 300, 'leaking_rate_04': 0.0012127906683628408, 'tikhonov_beta': 2.9067535080121174e-08, 'intensity': 4.759021107963785}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:00:02,550] Trial 236 finished with value: 0.2129585264776295 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.01761492437255713, 'nodeNum_02': 250, 'leaking_rate_02': 0.058133940777593665, 'nodeNum_03': 550, 'leaking_rate_03': 0.03899618417443169, 'nodeNum_04': 350, 'leaking_rate_04': 0.1353987922077077, 'tikhonov_beta': 6.400016539191011e-08, 'intensity': 4.7642330668293}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:05:34,355] Trial 255 finished with value: 0.2133135045027888 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.024480241155861077, 'nodeNum_02': 250, 'leaking_rate_02': 0.11938923901068611, 'nodeNum_03': 600, 'leaking_rate_03': 0.020685961512249815, 'nodeNum_04': 350, 'leaking_rate_04': 0.17551451451996414, 'tikhonov_beta': 6.3012220727628e-08, 'intensity': 4.998833424176134}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:11:04,824] Trial 275 finished with value: 0.2337804309466138 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.027497043811035852, 'nodeNum_02': 250, 'leaking_rate_02': 0.05623282867066306, 'nodeNum_03': 600, 'leaking_rate_03': 0.02171050951168046, 'nodeNum_04': 400, 'leaking_rate_04': 0.1172701901980769, 'tikhonov_beta': 2.000624158135257e-08, 'intensity': 4.879505404170543}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:16:37,797] Trial 295 finished with value: 0.21218527994396458 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.03742708649906292, 'nodeNum_02': 250, 'leaking_rate_02': 0.14226204178389265, 'nodeNum_03': 600, 'leaking_rate_03': 0.024716751458100632, 'nodeNum_04': 400, 'leaking_rate_04': 0.21148497857998175, 'tikhonov_beta': 4.4325660966621254e-08, 'intensity': 4.538237178456581}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:22:14,023] Trial 314 finished with value: 0.22705681983268686 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.036507074507550925, 'nodeNum_02': 350, 'leaking_rate_02': 0.14613795195658574, 'nodeNum_03': 600, 'leaking_rate_03': 0.028605593906754982, 'nodeNum_04': 450, 'leaking_rate_04': 0.010052017576013409, 'tikhonov_beta': 3.308122322055249e-08, 'intensity': 4.46879782346351}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:27:51,379] Trial 333 finished with value: 0.21442517344767506 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.01018203417430432, 'nodeNum_02': 400, 'leaking_rate_02': 0.16616681340438622, 'nodeNum_03': 600, 'leaking_rate_03': 0.018464082721256072, 'nodeNum_04': 400, 'leaking_rate_04': 0.38669930706767086, 'tikhonov_beta': 5.296207498139731e-08, 'intensity': 4.688657056254542}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:33:32,398] Trial 352 finished with value: 0.6699918238640925 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.06744404003366464, 'nodeNum_02': 400, 'leaking_rate_02': 0.19104039344808002, 'nodeNum_03': 600, 'leaking_rate_03': 0.01641577191544013, 'nodeNum_04': 450, 'leaking_rate_04': 0.507277304301598, 'tikhonov_beta': 2.7543969794827668e-08, 'intensity': 4.331506597970698}. Best is trial 194 with value: 0.2079221796202857.
