[I 2024-11-07 18:51:19,025] Using an existing study with name 'reproduct_sample09' instead of creating a new one.
[I 2024-11-07 18:54:43,218] Trial 1 finished with value: 0.2525442193697721 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.03907951290473896, 'nodeNum_02': 200, 'leaking_rate_02': 0.09936111418182154, 'nodeNum_03': 500, 'leaking_rate_03': 0.036918335115867375, 'nodeNum_04': 250, 'leaking_rate_04': 0.0026668193930950235, 'tikhonov_beta': 3.7034010422004514e-06, 'intensity': 1.8730516902374812}. Best is trial 1 with value: 0.2525442193697721.
[I 2024-11-07 19:00:18,828] Trial 21 finished with value: 0.23808477400227285 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.04291104976842495, 'nodeNum_02': 250, 'leaking_rate_02': 0.13723301746470376, 'nodeNum_03': 150, 'leaking_rate_03': 0.0016764472802687671, 'nodeNum_04': 600, 'leaking_rate_04': 0.07705332781485774, 'tikhonov_beta': 1.5246271236062302e-08, 'intensity': 2.3433784666388373}. Best is trial 8 with value: 0.2253558518694178.
[I 2024-11-07 19:06:03,351] Trial 41 finished with value: 0.24767801655983757 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.01779019380186736, 'nodeNum_02': 300, 'leaking_rate_02': 0.07732471764542238, 'nodeNum_03': 600, 'leaking_rate_03': 0.14205092834065433, 'nodeNum_04': 550, 'leaking_rate_04': 0.24941291498355145, 'tikhonov_beta': 8.995051164496579e-06, 'intensity': 2.5412830527571413}. Best is trial 25 with value: 0.22288089504396397.
[I 2024-11-07 19:11:36,950] Trial 61 finished with value: 0.23286741841358843 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.0022919258248957387, 'nodeNum_02': 600, 'leaking_rate_02': 0.39300504675229697, 'nodeNum_03': 300, 'leaking_rate_03': 0.01945779578225136, 'nodeNum_04': 200, 'leaking_rate_04': 0.40296819279760365, 'tikhonov_beta': 3.354121849517843e-07, 'intensity': 4.122575619239543}. Best is trial 57 with value: 0.2179151496612292.
[I 2024-11-07 19:17:03,472] Trial 80 finished with value: 0.2223423327894801 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.0035634160070289606, 'nodeNum_02': 400, 'leaking_rate_02': 0.1418570654299797, 'nodeNum_03': 350, 'leaking_rate_03': 0.04835548979324158, 'nodeNum_04': 150, 'leaking_rate_04': 0.12667421160335327, 'tikhonov_beta': 7.573429389545639e-08, 'intensity': 4.662238572739571}. Best is trial 57 with value: 0.2179151496612292.
[I 2024-11-07 19:22:31,709] Trial 100 finished with value: 0.25109338370411205 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.0034763646255749616, 'nodeNum_02': 200, 'leaking_rate_02': 0.2662532752005518, 'nodeNum_03': 400, 'leaking_rate_03': 0.09042620122044576, 'nodeNum_04': 150, 'leaking_rate_04': 0.16282231329511013, 'tikhonov_beta': 3.4851400757268684e-08, 'intensity': 3.68677726509741}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:27:50,491] Trial 120 finished with value: 0.22325377997590676 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.0050746705615759315, 'nodeNum_02': 150, 'leaking_rate_02': 0.2217722540167025, 'nodeNum_03': 450, 'leaking_rate_03': 0.06784568760266309, 'nodeNum_04': 150, 'leaking_rate_04': 0.061089757439442345, 'tikhonov_beta': 3.685849317544358e-08, 'intensity': 4.281373243777184}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:33:05,588] Trial 139 finished with value: 0.22240151126630567 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.0027733021905730617, 'nodeNum_02': 250, 'leaking_rate_02': 0.10123282068140785, 'nodeNum_03': 350, 'leaking_rate_03': 0.013503996325981552, 'nodeNum_04': 200, 'leaking_rate_04': 0.1952954560332573, 'tikhonov_beta': 1.5522916421935457e-07, 'intensity': 3.327021702090123}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:38:28,115] Trial 159 finished with value: 1.5704326098097603 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.007860164013121274, 'nodeNum_02': 200, 'leaking_rate_02': 0.15736817647740847, 'nodeNum_03': 500, 'leaking_rate_03': 0.030483401468461877, 'nodeNum_04': 250, 'leaking_rate_04': 0.22059333490893684, 'tikhonov_beta': 1.5443027871357424e-08, 'intensity': 2.9900712537918386}. Best is trial 151 with value: 0.21394422899201615.
[I 2024-11-07 19:43:51,236] Trial 178 finished with value: 0.22067975594383898 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.011614463602734834, 'nodeNum_02': 200, 'leaking_rate_02': 0.021952873603345104, 'nodeNum_03': 550, 'leaking_rate_03': 0.026155236652080974, 'nodeNum_04': 250, 'leaking_rate_04': 0.2615092036901908, 'tikhonov_beta': 1.0924485846538871e-07, 'intensity': 3.9161017678036503}. Best is trial 172 with value: 0.21026677483052886.
[I 2024-11-07 19:49:28,960] Trial 198 finished with value: 0.2191915042274668 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.022012285267478046, 'nodeNum_02': 250, 'leaking_rate_02': 0.010712958863541764, 'nodeNum_03': 550, 'leaking_rate_03': 0.056322449495651315, 'nodeNum_04': 300, 'leaking_rate_04': 0.33275902240259997, 'tikhonov_beta': 2.9504360797153552e-08, 'intensity': 4.839823447961535}. Best is trial 194 with value: 0.2079221796202857.
