[I 2024-11-07 18:52:19,129] Using an existing study with name 'reproduct_sample09' instead of creating a new one.
[I 2024-11-07 18:57:20,268] Trial 7 finished with value: 0.2684075971242668 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.7031301814664598, 'nodeNum_02': 450, 'leaking_rate_02': 0.00246813572538548, 'nodeNum_03': 450, 'leaking_rate_03': 0.0014996169527121336, 'nodeNum_04': 200, 'leaking_rate_04': 0.07750844937421597, 'tikhonov_beta': 1.7795522509289096e-06, 'intensity': 1.1044803611949612}. Best is trial 1 with value: 0.2525442193697721.
[I 2024-11-07 19:02:31,685] Trial 27 finished with value: 0.23136371981044618 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.09771884478163514, 'nodeNum_02': 250, 'leaking_rate_02': 0.39337934487782217, 'nodeNum_03': 150, 'leaking_rate_03': 0.23490147257065672, 'nodeNum_04': 200, 'leaking_rate_04': 0.02817381644754889, 'tikhonov_beta': 1.3449897039415494e-07, 'intensity': 1.9739547765196304}. Best is trial 25 with value: 0.22288089504396397.
[I 2024-11-07 19:08:03,607] Trial 47 finished with value: 0.2437349808294299 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.008720474635810826, 'nodeNum_02': 300, 'leaking_rate_02': 0.9731373124084115, 'nodeNum_03': 600, 'leaking_rate_03': 0.15302853406278172, 'nodeNum_04': 250, 'leaking_rate_04': 0.2889568490791969, 'tikhonov_beta': 3.162098102024968e-07, 'intensity': 2.5577717592387157}. Best is trial 44 with value: 0.2220072375203437.
[I 2024-11-07 19:14:25,259] Trial 66 finished with value: 0.24683132426786622 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.0015319903994731874, 'nodeNum_02': 600, 'leaking_rate_02': 0.0010857342078937997, 'nodeNum_03': 300, 'leaking_rate_03': 0.02279184200882042, 'nodeNum_04': 500, 'leaking_rate_04': 0.379138046651486, 'tikhonov_beta': 2.496944495945147e-07, 'intensity': 3.95482635652031}. Best is trial 57 with value: 0.2179151496612292.
[I 2024-11-07 19:19:59,440] Trial 87 finished with value: 0.21726939187334535 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.004411835639785819, 'nodeNum_02': 200, 'leaking_rate_02': 0.14371882270836137, 'nodeNum_03': 400, 'leaking_rate_03': 0.039795673385565965, 'nodeNum_04': 150, 'leaking_rate_04': 0.14705491756743494, 'tikhonov_beta': 7.631227746990467e-08, 'intensity': 4.654718149385127}. Best is trial 87 with value: 0.21726939187334535.
[I 2024-11-07 19:25:29,117] Trial 107 finished with value: 0.2372439036817737 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.004629453243542766, 'nodeNum_02': 200, 'leaking_rate_02': 0.24685929592023434, 'nodeNum_03': 400, 'leaking_rate_03': 0.07539649081641751, 'nodeNum_04': 150, 'leaking_rate_04': 0.049996207622579385, 'tikhonov_beta': 3.766117266036608e-08, 'intensity': 4.346235483692103}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:30:57,249] Trial 127 finished with value: 0.23559896651064488 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.005998117026143536, 'nodeNum_02': 150, 'leaking_rate_02': 0.22399174250688073, 'nodeNum_03': 450, 'leaking_rate_03': 0.06217698680581424, 'nodeNum_04': 200, 'leaking_rate_04': 0.05978673197626927, 'tikhonov_beta': 1.4964326005706583e-07, 'intensity': 3.3862628232767253}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:36:25,934] Trial 147 finished with value: 0.22247233773894912 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.007155308961858067, 'nodeNum_02': 250, 'leaking_rate_02': 0.1734413551232805, 'nodeNum_03': 500, 'leaking_rate_03': 0.006115324284022055, 'nodeNum_04': 200, 'leaking_rate_04': 0.20009831109074258, 'tikhonov_beta': 2.2351200576538882e-08, 'intensity': 4.465667200877246}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:42:07,783] Trial 168 finished with value: 0.21629093083087853 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.008981589956296915, 'nodeNum_02': 200, 'leaking_rate_02': 0.022139666161256028, 'nodeNum_03': 550, 'leaking_rate_03': 0.0337549998973269, 'nodeNum_04': 250, 'leaking_rate_04': 0.22748924334713727, 'tikhonov_beta': 6.041344277816451e-08, 'intensity': 3.576891802087123}. Best is trial 151 with value: 0.21394422899201615.
[I 2024-11-07 19:47:29,145] Trial 188 finished with value: 0.2265706360056158 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.032007379456893525, 'nodeNum_02': 250, 'leaking_rate_02': 0.01528992242695696, 'nodeNum_03': 400, 'leaking_rate_03': 0.0035107450582045332, 'nodeNum_04': 150, 'leaking_rate_04': 0.1602951512992123, 'tikhonov_beta': 1.0399862137705957e-07, 'intensity': 3.934541446343011}. Best is trial 172 with value: 0.21026677483052886.
[I 2024-11-07 19:53:33,683] Trial 208 finished with value: 0.21701626957281353 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.014858309330249253, 'nodeNum_02': 250, 'leaking_rate_02': 0.08801079757378832, 'nodeNum_03': 550, 'leaking_rate_03': 0.05574125033416493, 'nodeNum_04': 300, 'leaking_rate_04': 0.16087896943429716, 'tikhonov_beta': 5.195756166625631e-08, 'intensity': 3.6847141879189675}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 19:59:06,107] Trial 230 finished with value: 0.21376759211738103 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.0161594906988959, 'nodeNum_02': 300, 'leaking_rate_02': 0.08608103266368379, 'nodeNum_03': 550, 'leaking_rate_03': 0.03920810996070231, 'nodeNum_04': 300, 'leaking_rate_04': 0.1345694977362915, 'tikhonov_beta': 7.262869631238906e-08, 'intensity': 4.762416694250612}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:04:40,610] Trial 249 finished with value: 0.22409334973191047 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.02111509818471645, 'nodeNum_02': 250, 'leaking_rate_02': 0.11726515918304464, 'nodeNum_03': 600, 'leaking_rate_03': 0.0151970035208837, 'nodeNum_04': 350, 'leaking_rate_04': 0.03611281070372633, 'tikhonov_beta': 6.27476172957946e-08, 'intensity': 4.802021773078368}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:10:15,506] Trial 270 finished with value: 0.21512654098540845 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.02455931458129407, 'nodeNum_02': 250, 'leaking_rate_02': 0.07415682455367197, 'nodeNum_03': 600, 'leaking_rate_03': 0.023175863195372598, 'nodeNum_04': 300, 'leaking_rate_04': 0.17468773735693566, 'tikhonov_beta': 4.6114006940974394e-08, 'intensity': 4.541263002374448}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:16:28,271] Trial 289 finished with value: 0.2167505382052698 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.03483618214116521, 'nodeNum_02': 250, 'leaking_rate_02': 0.13885094393081024, 'nodeNum_03': 600, 'leaking_rate_03': 0.023584123292062244, 'nodeNum_04': 400, 'leaking_rate_04': 0.08120765636985681, 'tikhonov_beta': 4.468099269883789e-08, 'intensity': 4.5654499677118805}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:22:11,035] Trial 313 finished with value: 0.2120041519669198 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.010235811457100098, 'nodeNum_02': 350, 'leaking_rate_02': 0.14242577970398138, 'nodeNum_03': 600, 'leaking_rate_03': 0.02797028780391227, 'nodeNum_04': 450, 'leaking_rate_04': 0.20047323352998694, 'tikhonov_beta': 3.1920419919648256e-08, 'intensity': 4.421724070651859}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:28:07,217] Trial 332 finished with value: 0.2196909852733211 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.00995239468549518, 'nodeNum_02': 400, 'leaking_rate_02': 0.1754030251280677, 'nodeNum_03': 600, 'leaking_rate_03': 0.017973484057582118, 'nodeNum_04': 400, 'leaking_rate_04': 0.10453146355178014, 'tikhonov_beta': 5.40696395196242e-08, 'intensity': 4.678024887054304}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:33:57,138] Trial 354 finished with value: 0.2455332803218228 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.0801746705562003, 'nodeNum_02': 350, 'leaking_rate_02': 0.1660416831748145, 'nodeNum_03': 600, 'leaking_rate_03': 0.013961057077622008, 'nodeNum_04': 450, 'leaking_rate_04': 0.050050948686190734, 'tikhonov_beta': 2.7292634426120393e-08, 'intensity': 4.320812208356403}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:39:38,662] Trial 374 finished with value: 0.2872494251147033 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.05441914244977912, 'nodeNum_02': 350, 'leaking_rate_02': 0.253740601579332, 'nodeNum_03': 600, 'leaking_rate_03': 0.8008068188536271, 'nodeNum_04': 450, 'leaking_rate_04': 0.5019297542873301, 'tikhonov_beta': 2.3188038674612106e-08, 'intensity': 4.505931469024806}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:45:44,468] Trial 396 finished with value: 0.22118422256731177 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.03834202399773465, 'nodeNum_02': 350, 'leaking_rate_02': 0.002619755580718247, 'nodeNum_03': 600, 'leaking_rate_03': 0.03209669843511065, 'nodeNum_04': 450, 'leaking_rate_04': 0.2784249000967358, 'tikhonov_beta': 3.762352303971207e-08, 'intensity': 4.846494006913938}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 20:51:27,458] Trial 418 finished with value: 0.2224502313823881 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.04546351124786732, 'nodeNum_02': 350, 'leaking_rate_02': 0.09347153760344373, 'nodeNum_03': 600, 'leaking_rate_03': 0.02577790753368747, 'nodeNum_04': 250, 'leaking_rate_04': 0.371872587175389, 'tikhonov_beta': 5.029181513849868e-08, 'intensity': 2.3671158562291135}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 20:57:05,534] Trial 437 finished with value: 0.24761192720936742 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.011572378242921143, 'nodeNum_02': 350, 'leaking_rate_02': 0.1555016381764112, 'nodeNum_03': 600, 'leaking_rate_03': 0.018851877775882573, 'nodeNum_04': 450, 'leaking_rate_04': 0.11594654272852438, 'tikhonov_beta': 1.8948154059740716e-08, 'intensity': 4.621016849384556}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:02:49,449] Trial 457 finished with value: 0.21709854149817925 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.050717053294827015, 'nodeNum_02': 350, 'leaking_rate_02': 0.16794320716829617, 'nodeNum_03': 600, 'leaking_rate_03': 0.01601425356671364, 'nodeNum_04': 450, 'leaking_rate_04': 0.050456580661513456, 'tikhonov_beta': 5.657819294296545e-08, 'intensity': 4.7202027360786785}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:09:03,769] Trial 477 finished with value: 0.21050670141125383 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.06645647415487077, 'nodeNum_02': 350, 'leaking_rate_02': 0.2850659677136886, 'nodeNum_03': 600, 'leaking_rate_03': 0.012484032007816066, 'nodeNum_04': 450, 'leaking_rate_04': 0.27821987625174316, 'tikhonov_beta': 5.8954265767416206e-08, 'intensity': 4.76004202322086}. Best is trial 389 with value: 0.20599577644414407.
